,ORG,PER,LOC,DATE,Mean
xho,0.9866556525230408,0.9313214421272278,0.9824111461639404,0.9854649305343628,0.9837944495911691
luo,0.9852639436721802,0.9589730501174927,0.9833358526229858,0.9760305881500244,0.9811009043961568
hau,0.9813988208770752,0.9564790725708008,0.9869035482406616,0.9762835502624512,0.9810374718086392
kin,0.9904605150222778,0.9483664631843567,0.9829315543174744,0.9698485732078552,0.9804387680845323
ibo,0.978958010673523,0.9574503898620605,0.9828517436981201,0.9794636964797974,0.9799740111905765
tsn,0.9837406277656555,0.9579208493232727,0.976608157157898,0.9795914888381958,0.9795475570984136
nya,0.9913074374198914,0.9629777073860168,0.9790871143341064,0.969023585319519,0.9794760782734241
zul,0.9907368421554565,0.9550655484199524,0.9668712615966797,0.9739543199539185,0.9767537113108666
sna,0.9870068430900574,0.9520566463470459,0.9890093803405762,0.9555333852767944,0.9766905253229577
wol,0.9791528582572937,0.9564110636711121,0.9837462902069092,0.9682799577713013,0.9766548268156114
lug,0.9917817115783691,0.9555644989013672,0.9690097570419312,0.9701083898544312,0.9765469700682397
twi,0.9824472069740295,0.9458537101745605,0.9859530329704285,0.9626721739768982,0.9764129531149771
mos,0.9839105010032654,0.9497973918914795,0.9876556396484375,0.958077073097229,0.9760232213275885
ewe,0.9787612557411194,0.9459682703018188,0.9698994159698486,0.9659045934677124,0.9710207063388201
bam,0.9499892592430115,0.9420395493507385,0.9759292602539062,0.963300347328186,0.9626605358778262
yor,0.969512939453125,0.9507869482040405,0.9563984274864197,0.9624160528182983,0.9625407309314005
swa,0.9692421555519104,0.9433704018592834,0.955350935459137,0.9559417963027954,0.9598487292239869
bbj,0.9631543159484863,0.944930374622345,0.9568193554878235,0.9594197273254395,0.959506281450683
fon,0.9634520411491394,0.9359030723571777,0.9771751165390015,0.9264319539070129,0.955298462724374
pcm,0.9679806232452393,0.9398218393325806,0.9617424011230469,0.9325864315032959,0.9538231262194565
