,ORG,PER,LOC,DATE,Mean
sna,0.9824162125587463,0.9277148246765137,0.9864612817764282,,0.982786594085323
nya,0.9824215173721313,0.9458279013633728,0.9809870719909668,,0.9806593511868449
kin,0.9783304333686829,0.9297381639480591,0.9848787188529968,,0.9800939039119239
hau,0.9823808670043945,0.941818118095398,0.9782909750938416,,0.9792140432931844
xho,0.9804502725601196,0.9194981455802917,0.9811626076698303,,0.9790207616333823
twi,0.9825487732887268,0.9322342276573181,0.9773833751678467,,0.978575826269909
lug,0.9881023168563843,0.9381465911865234,0.9707930684089661,,0.9782447479303601
mos,0.9784083962440491,0.9325407147407532,0.9778608083724976,,0.9768066250004814
ibo,0.9692677855491638,0.93730229139328,0.9847136735916138,,0.9758347556429002
zul,0.9818889498710632,0.9361386299133301,0.9681907296180725,,0.973906794798027
tsn,0.97250896692276,0.9386547207832336,0.9770606756210327,,0.9737324882479548
wol,0.972294807434082,0.9342291355133057,0.97550368309021,,0.9727438051723739
luo,0.9652850031852722,0.9340575933456421,0.9766989946365356,,0.969916239525508
fon,0.9698334336280823,0.923633337020874,0.9723736047744751,,0.96972089253583
ewe,0.9722583293914795,0.9312765002250671,0.9671543836593628,,0.9685870403224982
bam,0.9495601654052734,0.9293345808982849,0.9757083654403687,,0.9616643716988055
bbj,0.9604440331459045,0.9280142784118652,0.9575781226158142,,0.9581082584788498
yor,0.9608300924301147,0.9269892573356628,0.9528321623802185,,0.9559619467235306
swa,0.941641628742218,0.9308292269706726,0.9614721536636353,,0.9509531728272299
pcm,0.9495679140090942,0.9229461550712585,0.9403442144393921,,0.9443149989091076
