,PER,ORG,DATE,LOC,Mean
kin,0.7662298679351807,0.9616736173629761,0.9494447708129883,0.9471356272697449,0.9498139924890413
luo,0.7944698929786682,0.9424744844436646,0.9590132236480713,0.9354872703552246,0.9432774059415803
lug,0.7944417595863342,0.9489937424659729,0.9261168241500854,0.9449840784072876,0.9377387957622999
nya,0.8049339056015015,0.9522836804389954,0.9415356516838074,0.9215853214263916,0.9363653152946412
twi,0.7809835076332092,0.9587780237197876,0.9257109761238098,0.9086145162582397,0.9286714975289473
zul,0.7860338687896729,0.9483152627944946,0.9524338841438293,0.8917264342308044,0.9285450153776355
tsn,0.7931855916976929,0.9405019879341125,0.955365777015686,0.8941223621368408,0.9278422032441367
ibo,0.7732030153274536,0.9408921003341675,0.9671652317047119,0.8826866149902344,0.9277748332561784
hau,0.7893263697624207,0.9480587244033813,0.9517314434051514,0.8689860105514526,0.9208214711642327
wol,0.7974568009376526,0.9382308125495911,0.9431153535842896,0.8851765394210815,0.9202101811023522
xho,0.7874878644943237,0.9309260249137878,0.9770570993423462,0.8542575836181641,0.9186483350951528
sna,0.7867172360420227,0.9510202407836914,0.9481710195541382,0.8528847694396973,0.9153013310720288
swa,0.7817678451538086,0.9058576226234436,0.889072835445404,0.9248732924461365,0.9046353697776794
bam,0.7619265913963318,0.8853628039360046,0.9328161478042603,0.8924742937088013,0.901320774880607
mos,0.7846910357475281,0.9316157698631287,0.8811050653457642,0.8827236294746399,0.8966895125982329
ewe,0.7899569869041443,0.9325807094573975,0.8445171117782593,0.897643506526947,0.8899800732066938
pcm,0.7984890341758728,0.9254375100135803,0.8362233638763428,0.9059749245643616,0.8877832257528631
fon,0.7687509059906006,0.8980573415756226,0.882611095905304,0.8550453782081604,0.8768418173151692
yor,0.7452850341796875,0.9238331913948059,0.885097861289978,0.8195991516113281,0.8741154481419741
bbj,0.766486406326294,0.8964474201202393,0.868232786655426,0.7940199375152588,0.8515392033446805
