,PER,ORG,DATE,LOC,Mean
kin,0.8567032217979431,0.9736801981925964,0.9676060676574707,0.9622442126274109,0.9660932523371979
luo,0.863269567489624,0.9610365033149719,0.9720693230628967,0.9532143473625183,0.9605502339172864
nya,0.8705114722251892,0.972461998462677,0.9605766534805298,0.9398698806762695,0.9562641349364454
lug,0.8642892837524414,0.9647617340087891,0.9417269229888916,0.9581515789031982,0.953453451942584
zul,0.8576867580413818,0.9684870839118958,0.9696533679962158,0.9197975993156433,0.9511505956724873
twi,0.8521715402603149,0.9725087881088257,0.9487136602401733,0.9367470741271973,0.951074067063219
ibo,0.8555965423583984,0.9674475789070129,0.9791074991226196,0.9087672233581543,0.9502594932483563
tsn,0.8658139705657959,0.955729067325592,0.9715874195098877,0.9211673736572266,0.9481768146587481
hau,0.8653990030288696,0.9690553545951843,0.967745840549469,0.8999736309051514,0.9443287330036714
wol,0.8675312995910645,0.9595767259597778,0.9634873867034912,0.9093315005302429,0.9429255628523239
sna,0.859377920627594,0.9698312878608704,0.9686661958694458,0.8883746266365051,0.9409849903402053
xho,0.8613460659980774,0.9565141797065735,0.9831687808036804,0.8855069279670715,0.9404640746867563
swa,0.8485044240951538,0.9373067617416382,0.9300925135612488,0.9467436075210571,0.936637498418803
bam,0.843267560005188,0.929871678352356,0.9560060501098633,0.9090815782546997,0.9302612039360787
mos,0.855898916721344,0.9569382667541504,0.9137551188468933,0.9070323705673218,0.9248060709222408
ewe,0.8589422702789307,0.9593141674995422,0.8805463314056396,0.9253711104393005,0.9207548682145247
pcm,0.8585657477378845,0.9422674179077148,0.8732466101646423,0.9319573640823364,0.9149220958156535
fon,0.8463250398635864,0.9371154308319092,0.9182455539703369,0.8849542140960693,0.9123814963293201
yor,0.8286620378494263,0.9479092359542847,0.9259570240974426,0.8542588949203491,0.9081039805737693
bbj,0.8498843312263489,0.930666983127594,0.9035348892211914,0.8344652652740479,0.8889309663785099
