,PER,ORG,DATE,LOC,Mean
kin,0.6053295135498047,0.8943448662757874,,0.8249478936195374,0.8536858283914626
nya,0.6722930669784546,0.849885880947113,,0.8279018998146057,0.8349891835823655
lug,0.6252104043960571,0.864199697971344,,0.8141503930091858,0.8341602492146194
twi,0.6166344881057739,0.8611892461776733,,0.8137204647064209,0.8322793780826032
zul,0.656271755695343,0.8531131148338318,,0.7879849076271057,0.8166987630538642
luo,0.632564127445221,0.8085648417472839,,0.8284255862236023,0.8141374541446567
sna,0.604356050491333,0.8226456046104431,,0.7991301417350769,0.8060472835786641
tsn,0.6079020500183105,0.8368808031082153,,0.7710886597633362,0.7993890435900539
ibo,0.5991790890693665,0.8014397025108337,,0.8016292452812195,0.7967917695641518
xho,0.5970196723937988,0.8257144093513489,,0.7667068243026733,0.7915420790668577
hau,0.6034616231918335,0.8301730155944824,,0.7482946515083313,0.7848797973711044
swa,0.6069765686988831,0.7936089038848877,,0.7771820425987244,0.7812137801665813
mos,0.5588403344154358,0.8036372661590576,,0.7345887422561646,0.764184738509357
ewe,0.5747771859169006,0.7728734016418457,,0.7293155789375305,0.7469620534684509
bam,0.5907691717147827,0.7270570993423462,,0.7701357007026672,0.7448973243590444
wol,0.6095396280288696,0.8045379519462585,,0.662139356136322,0.7304371143691242
fon,0.5449360609054565,0.7416131496429443,,0.7119331359863281,0.7225113362073898
pcm,0.6010966300964355,0.6974035501480103,,0.7302234172821045,0.7111716824583709
bbj,0.5478718280792236,0.7168701887130737,,0.6450466513633728,0.6778392030391842
yor,0.5036358833312988,0.7132861614227295,,0.6213651895523071,0.6634891959838569
