,PER,ORG,DATE,LOC
bam,0.9984342455863953,0.9938298463821411,,0.9947561025619507
bbj,0.9910261034965515,0.9930176138877869,,0.9851084351539612
ewe,0.9762205481529236,0.9969043135643005,,0.9972187280654907
fon,0.9879071712493896,0.9973950386047363,,0.9848628044128418
hau,0.9950884580612183,0.9964584708213806,,0.9978522658348083
ibo,0.9984838366508484,0.9981701970100403,,0.9936161637306213
kin,0.9983845949172974,0.9979057312011719,,0.9855705499649048
lug,0.9841102361679077,0.9969932436943054,,0.9986405372619629
luo,0.9971806406974792,0.9892301559448242,,0.9883136749267578
mos,0.975737452507019,0.995562732219696,,0.9889853596687317
nya,0.9991520643234253,0.9907878041267395,,0.989722490310669
pcm,0.9984339475631714,0.9884220361709595,,0.9963599443435669
sna,0.9937210083007812,0.9961675405502319,,0.9973263740539551
swa,0.9984941482543945,0.99326491355896,,0.9974029660224915
tsn,0.9887718558311462,0.9918464422225952,,0.9978454113006592
twi,0.9974196553230286,0.996078610420227,,0.9940016269683838
wol,0.990949809551239,0.984440267086029,,0.9896071553230286
xho,0.9872322082519531,0.9851044416427612,,0.9957193732261658
yor,0.989608645439148,0.9893509149551392,,0.9932873249053955
zul,0.9920729994773865,0.9932354688644409,,0.9918911457061768
