layer,model,rank_type,language,pearson
2,xlmr,top5,kin,0.9904097417783615
2,xlmr,top5,twi,0.9900713484016102
2,xlmr,top5,luo,0.9900511145980427
2,xlmr,top5,ibo,0.9888880798722314
2,xlmr,top5,tsn,0.9882306958734699
2,xlmr,worst5,hau,0.9737616337100139
2,xlmr,worst5,fon,0.975713438515571
2,xlmr,worst5,bbj,0.9768877301733733
2,xlmr,worst5,yor,0.9783742859677801
2,xlmr,worst5,bam,0.9790338892686781
3,xlmr,top5,kin,0.992533728082267
3,xlmr,top5,twi,0.9916258079930453
3,xlmr,top5,luo,0.9913043130708449
3,xlmr,top5,ibo,0.9910844186734842
3,xlmr,top5,tsn,0.9905761116579102
3,xlmr,worst5,hau,0.9792699188471436
3,xlmr,worst5,fon,0.9818457063042211
3,xlmr,worst5,bbj,0.9822995620937465
3,xlmr,worst5,bam,0.9837926357516449
3,xlmr,worst5,pcm,0.9840266019530666
10,xlmr,top5,twi,0.9926595066282647
10,xlmr,top5,kin,0.9925802728588686
10,xlmr,top5,lug,0.9911788943244854
10,xlmr,top5,ibo,0.9911208795803926
10,xlmr,top5,luo,0.9906009129660789
10,xlmr,worst5,bbj,0.979961287487519
10,xlmr,worst5,bam,0.9806719790362839
10,xlmr,worst5,yor,0.9815368913249789
10,xlmr,worst5,hau,0.9818713038631575
10,xlmr,worst5,fon,0.9830214058876391
12,xlmr,top5,kin,0.9994198145687098
12,xlmr,top5,twi,0.999383239016183
12,xlmr,top5,ibo,0.9993588329624037
12,xlmr,top5,luo,0.9993419754511348
12,xlmr,top5,lug,0.9993171119076601
12,xlmr,worst5,yor,0.9986055056380135
12,xlmr,worst5,bbj,0.9986658138794069
12,xlmr,worst5,fon,0.9986792696299636
12,xlmr,worst5,bam,0.9988055988909036
12,xlmr,worst5,hau,0.9988832638255345
