,PER,ORG,LOC,DATE,Mean
kin,0.9739665389060974,0.9791272282600403,0.9701809883117676,,0.9744249184926351
twi,0.9723043441772461,0.9805271029472351,0.9640779495239258,,0.9723031322161356
lug,0.9713295102119446,0.9684171676635742,0.9620969891548157,,0.9672812223434448
luo,0.9616599082946777,0.9724966287612915,0.9670798182487488,,0.9670787851015726
nya,0.9786660671234131,0.9758296608924866,0.9368952512741089,,0.9637969930966696
ibo,0.9656762480735779,0.9731374979019165,0.9443740248680115,,0.9610625902811686
hau,0.969090461730957,0.9748860001564026,0.9352480173110962,,0.959741493066152
zul,0.9575392007827759,0.9723227620124817,0.9438794255256653,,0.9579137961069742
sna,0.9728744626045227,0.9744207859039307,0.9251042604446411,,0.9574665029843649
tsn,0.9676145911216736,0.9632675051689148,0.9387582540512085,,0.9565467834472656
mos,0.9592818021774292,0.9596158266067505,0.9452358484268188,,0.9547111590703329
pcm,0.9667333364486694,0.944666862487793,0.9491239190101624,,0.9535080393155416
swa,0.9507665634155273,0.9520829916000366,0.9565677046775818,,0.953139086564382
wol,0.9666275382041931,0.9610134959220886,0.922683596611023,,0.9501082102457682
ewe,0.9514680504798889,0.9582313299179077,0.9313944578170776,,0.9470312794049581
fon,0.9492044448852539,0.9462838768959045,0.9285702109336853,,0.9413528442382812
xho,0.9253731966018677,0.9615994095802307,0.9209158420562744,,0.9359628160794576
bam,0.9654586315155029,0.8732566833496094,0.9489824771881104,,0.9292325973510742
bbj,0.9588190317153931,0.9442846775054932,0.8812673091888428,,0.928123672803243
yor,0.9282851219177246,0.9521414637565613,0.8921826481819153,,0.924203077952067
