,PER,LOC,DATE,ORG,Mean
twi,0.99998939037323,0.9999873042106628,0.9999855756759644,0.9999915361404419,0.9999884516000748
ibo,0.9999891519546509,0.9999867081642151,0.9999925494194031,0.9999794960021973,0.9999869763851166
lug,0.9999886751174927,0.9999892711639404,0.9999831318855286,0.9999864101409912,0.9999868720769882
nya,0.9999897480010986,0.9999871253967285,0.9999867677688599,0.9999813437461853,0.9999862462282181
sna,0.999984622001648,0.999980628490448,0.9999853372573853,0.9999908804893494,0.9999853670597076
tsn,0.9999907612800598,0.9999806880950928,0.9999834299087524,0.9999838471412659,0.9999846816062927
luo,0.9999853372573853,0.9999864101409912,0.9999850392341614,0.9999772906303406,0.9999835193157196
ewe,0.9999890327453613,0.999983012676239,0.9999765157699585,0.999984860420227,0.9999833554029465
kin,0.9999797940254211,0.99998539686203,0.9999827742576599,0.9999834299087524,0.9999828487634659
zul,0.9999825954437256,0.9999805092811584,0.9999794960021973,0.9999856948852539,0.9999820739030838
bam,0.9999831318855286,0.9999828934669495,0.9999834299087524,0.999976396560669,0.9999814629554749
yor,0.9999815225601196,0.9999699592590332,0.9999822378158569,0.9999853372573853,0.9999797642230988
hau,0.9999882578849792,0.9999810457229614,0.999974250793457,0.9999741911888123,0.9999794363975525
xho,0.9999743700027466,0.9999780058860779,0.9999777674674988,0.9999855160713196,0.9999789148569107
fon,0.9999796152114868,0.9999805688858032,0.9999683499336243,0.9999814033508301,0.9999774843454361
bbj,0.9999844431877136,0.9999670386314392,0.9999749064445496,0.9999819397926331,0.9999770820140839
wol,0.9999828934669495,0.9999768137931824,0.9999684691429138,0.9999797344207764,0.9999769777059555
mos,0.9999877214431763,0.9999768733978271,0.9999619126319885,0.9999811053276062,0.9999769032001495
swa,0.999981164932251,0.9999862909317017,0.999957263469696,0.9999746680259705,0.9999748468399048
pcm,0.9999818205833435,0.9999791383743286,0.9999179244041443,0.9999696016311646,0.9999621212482452
