,ORG,DATE,LOC,PER,Mean
twi,0.9881874322891235,,0.9735803604125977,0.9793500304222107,0.9803726077079773
lug,0.9769704937934875,,0.9813017249107361,0.9779974222183228,0.9787565469741821
tsn,0.9817330241203308,,0.9708734154701233,0.9823774695396423,0.9783279697100321
ewe,0.9861915707588196,,0.9727494716644287,0.9710475206375122,0.9766628543535868
kin,0.9831531643867493,,0.9666334390640259,0.9760944247245789,0.9752936760584513
zul,0.981484055519104,,0.9662925004959106,0.973951518535614,0.9739093581835429
nya,0.9831247925758362,,0.9540642499923706,0.9822278618812561,0.9731389681498209
sna,0.979099690914154,,0.9615055918693542,0.976374626159668,0.9723266363143921
pcm,0.9648067355155945,,0.964276134967804,0.9815386533737183,0.9702071746190389
luo,0.9646182656288147,,0.9726296663284302,0.9731106758117676,0.9701195359230042
fon,0.9813045263290405,,0.95112144947052,0.976777970790863,0.9697346488634745
ibo,0.9856422543525696,,0.947786808013916,0.9755232334136963,0.9696507652600607
wol,0.9771368503570557,,0.9569398760795593,0.9735904335975647,0.9692223866780599
mos,0.978402316570282,,0.9496052861213684,0.9768357276916504,0.968281110127767
swa,0.9576183557510376,,0.9658427238464355,0.9774141907691956,0.9669584234555563
hau,0.978672206401825,,0.9453606605529785,0.9714677929878235,0.9651668866475424
xho,0.9743356704711914,,0.9575991630554199,0.9621089696884155,0.9646812677383423
bam,0.9516931176185608,,0.9624117016792297,0.9685969352722168,0.9609005848566691
bbj,0.9740999341011047,,0.9279419779777527,0.976231038570404,0.9594243168830872
yor,0.9714244604110718,,0.9264692068099976,0.9668923616409302,0.9549286762873331
