,PER,ORG,DATE,LOC
bam,0.5427307486534119,0.6501502394676208,0.7626763582229614,0.6684752106666565
bbj,0.5700041055679321,0.7186455726623535,0.6430743336677551,0.4322860836982727
ewe,0.5733646750450134,0.8025616407394409,0.520309567451477,0.7202407717704773
fon,0.5480300188064575,0.7784897089004517,0.7152211666107178,0.5847309231758118
hau,0.5828437805175781,0.8328623175621033,0.8523539900779724,0.5775892734527588
ibo,0.5988210439682007,0.8486852645874023,0.8965098857879639,0.6644579172134399
kin,0.5117291808128357,0.8575672507286072,0.8786115646362305,0.7992834448814392
lug,0.5775052905082703,0.8004230856895447,0.8178040385246277,0.8672215938568115
luo,0.5564471483230591,0.818745493888855,0.8382916450500488,0.802344560623169
mos,0.600131094455719,0.7663215398788452,0.621558427810669,0.6302244663238525
nya,0.5981940627098083,0.8750218152999878,0.8432812094688416,0.7669084668159485
pcm,0.5556135773658752,0.7233302593231201,0.46087250113487244,0.7613784074783325
sna,0.5895506143569946,0.82347571849823,0.9085025191307068,0.6007229685783386
swa,0.5005457997322083,0.7852358222007751,0.7589471936225891,0.845945417881012
tsn,0.5703633427619934,0.8238340616226196,0.8688846230506897,0.6907068490982056
twi,0.5858815908432007,0.8764045238494873,0.7686527967453003,0.7785874009132385
wol,0.5742533802986145,0.7812319993972778,0.8360875248908997,0.6163582801818848
xho,0.5978807806968689,0.7941026091575623,0.9020040035247803,0.5521739721298218
yor,0.446750283241272,0.7364842891693115,0.6875048279762268,0.45424795150756836
zul,0.564725935459137,0.824897050857544,0.8568381071090698,0.7027941346168518
