,PER,ORG,DATE,LOC
bam,0.7635027170181274,0.8139016032218933,0.9109757542610168,0.8559271693229675
bbj,0.7858939170837402,0.887146532535553,0.8239511847496033,0.7011303901672363
ewe,0.7861455678939819,0.9242442846298218,0.7486697435379028,0.8629109263420105
fon,0.7697052955627441,0.9173329472541809,0.8653461933135986,0.8218451142311096
hau,0.7916967868804932,0.9438943266868591,0.921212375164032,0.8054256439208984
ibo,0.7852527499198914,0.9315069317817688,0.9517829418182373,0.8240321278572083
kin,0.7613893747329712,0.9352307319641113,0.9584137797355652,0.9022836685180664
lug,0.7292394638061523,0.9397752285003662,0.9236199259757996,0.9267927408218384
luo,0.7793439030647278,0.9234288930892944,0.9377806186676025,0.9063186645507812
mos,0.7769372463226318,0.9155836701393127,0.8160341382026672,0.8246013522148132
nya,0.8084718585014343,0.916689932346344,0.934425413608551,0.8322615027427673
pcm,0.7445081472396851,0.8618195652961731,0.7260082364082336,0.8527230620384216
sna,0.7843378782272339,0.9321442246437073,0.9541056156158447,0.8073124885559082
swa,0.7549257874488831,0.8561323285102844,0.873255729675293,0.8912679553031921
tsn,0.780655026435852,0.9152716398239136,0.9447351098060608,0.8599884510040283
twi,0.7846199870109558,0.950241208076477,0.9011935591697693,0.888949990272522
wol,0.7872617244720459,0.91331946849823,0.920142650604248,0.8006969690322876
xho,0.7740194201469421,0.9183971881866455,0.9158475995063782,0.7845891714096069
yor,0.7305625677108765,0.8895556926727295,0.8671798706054688,0.729681670665741
zul,0.7859750986099243,0.9303535223007202,0.9396570324897766,0.8557802438735962
