Model,CLS,CTX,HYB,Tokens,Window,Rank,Language,MeanSim,Family
xlmr,true,false,false,300,0,20,hau,0.9961,Chadic
xlmr,true,false,false,200,1,1,lug,1.0,Bantu
xlmr,true,false,false,200,1,2,twi,0.9999,Kwa
xlmr,true,false,false,200,1,3,nya,0.9999,Bantu
xlmr,true,false,false,200,1,4,tsn,0.9999,Bantu
xlmr,true,false,false,200,1,5,luo,0.9999,Nilotic
xlmr,true,false,false,200,1,6,kin,0.9999,Bantu
xlmr,true,false,false,200,1,7,bam,0.9999,Mande
xlmr,true,false,false,200,1,8,zul,0.9999,Bantu
xlmr,true,false,false,200,1,9,mos,0.9999,Gur
xlmr,true,false,false,200,1,10,swa,0.9999,Bantu
xlmr,true,false,false,200,1,11,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,200,1,12,sna,0.9999,Bantu
xlmr,true,false,false,200,1,13,xho,0.9999,Bantu
xlmr,true,false,false,200,1,14,ewe,0.9998,Kwa
xlmr,true,false,false,200,1,15,bbj,0.9998,Bantu
xlmr,true,false,false,200,1,16,ibo,0.9998,Volta-Niger
xlmr,true,false,false,200,1,17,yor,0.9998,Volta-Niger
xlmr,true,false,false,200,1,18,pcm,0.9997,English Creole
xlmr,true,false,false,200,1,19,fon,0.9993,Kwa
xlmr,true,false,false,200,1,20,hau,0.9963,Chadic
xlmr,true,false,false,500,2,1,lug,1.0,Bantu
xlmr,true,false,false,500,2,2,luo,0.9999,Nilotic
xlmr,true,false,false,500,2,3,twi,0.9999,Kwa
xlmr,true,false,false,500,2,4,nya,0.9999,Bantu
xlmr,true,false,false,500,2,5,kin,0.9999,Bantu
xlmr,true,false,false,500,2,6,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,500,2,7,mos,0.9999,Gur
xlmr,true,false,false,500,2,8,tsn,0.9999,Bantu
xlmr,true,false,false,500,2,9,zul,0.9999,Bantu
xlmr,true,false,false,500,2,10,bam,0.9999,Mande
xlmr,true,false,false,500,2,11,swa,0.9999,Bantu
xlmr,true,false,false,500,2,12,sna,0.9999,Bantu
xlmr,true,false,false,500,2,13,ibo,0.9999,Volta-Niger
xlmr,true,false,false,500,2,14,xho,0.9999,Bantu
xlmr,true,false,false,500,2,15,yor,0.9999,Volta-Niger
xlmr,true,false,false,500,2,16,ewe,0.9998,Kwa
xlmr,true,false,false,500,2,17,bbj,0.9998,Bantu
xlmr,true,false,false,500,2,18,pcm,0.9998,English Creole
xlmr,true,false,false,500,2,19,fon,0.9997,Kwa
xlmr,true,false,false,500,2,20,hau,0.9949,Chadic
xlmr,true,false,false,400,3,1,lug,1.0,Bantu
xlmr,true,false,false,400,3,2,twi,0.9999,Kwa
xlmr,true,false,false,400,3,3,luo,0.9999,Nilotic
xlmr,true,false,false,400,3,4,kin,0.9999,Bantu
xlmr,true,false,false,400,3,5,nya,0.9999,Bantu
xlmr,true,false,false,400,3,6,tsn,0.9999,Bantu
xlmr,true,false,false,400,3,7,swa,0.9999,Bantu
xlmr,true,false,false,400,3,8,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,400,3,9,mos,0.9999,Gur
xlmr,true,false,false,400,3,10,bam,0.9999,Mande
xlmr,true,false,false,400,3,11,zul,0.9999,Bantu
xlmr,true,false,false,400,3,12,sna,0.9999,Bantu
xlmr,true,false,false,400,3,13,xho,0.9999,Bantu
xlmr,true,false,false,400,3,14,ibo,0.9999,Volta-Niger
xlmr,true,false,false,400,3,15,yor,0.9998,Volta-Niger
xlmr,true,false,false,400,3,16,ewe,0.9998,Kwa
xlmr,true,false,false,400,3,17,bbj,0.9998,Bantu
xlmr,true,false,false,400,3,18,pcm,0.9998,English Creole
xlmr,true,false,false,400,3,19,fon,0.9996,Kwa
xlmr,true,false,false,400,3,20,hau,0.9956,Chadic
xlmr,true,false,false,200,0,1,lug,1.0,Bantu
xlmr,true,false,false,200,0,2,twi,0.9999,Kwa
xlmr,true,false,false,200,0,3,nya,0.9999,Bantu
xlmr,true,false,false,200,0,4,tsn,0.9999,Bantu
xlmr,true,false,false,200,0,5,luo,0.9999,Nilotic
xlmr,true,false,false,200,0,6,kin,0.9999,Bantu
xlmr,true,false,false,200,0,7,bam,0.9999,Mande
xlmr,true,false,false,200,0,8,zul,0.9999,Bantu
xlmr,true,false,false,200,0,9,mos,0.9999,Gur
xlmr,true,false,false,200,0,10,swa,0.9999,Bantu
xlmr,true,false,false,200,0,11,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,200,0,12,sna,0.9999,Bantu
xlmr,true,false,false,200,0,13,xho,0.9999,Bantu
xlmr,true,false,false,200,0,14,ewe,0.9998,Kwa
xlmr,true,false,false,200,0,15,bbj,0.9998,Bantu
xlmr,true,false,false,200,0,16,ibo,0.9998,Volta-Niger
xlmr,true,false,false,200,0,17,yor,0.9998,Volta-Niger
xlmr,true,false,false,200,0,18,pcm,0.9997,English Creole
xlmr,true,false,false,200,0,19,fon,0.9993,Kwa
xlmr,true,false,false,200,0,20,hau,0.9963,Chadic
xlmr,true,false,false,400,0,1,lug,1.0,Bantu
xlmr,true,false,false,400,0,2,twi,0.9999,Kwa
xlmr,true,false,false,400,0,3,luo,0.9999,Nilotic
xlmr,true,false,false,400,0,4,kin,0.9999,Bantu
xlmr,true,false,false,400,0,5,nya,0.9999,Bantu
xlmr,true,false,false,400,0,6,tsn,0.9999,Bantu
xlmr,true,false,false,400,0,7,swa,0.9999,Bantu
xlmr,true,false,false,400,0,8,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,400,0,9,mos,0.9999,Gur
xlmr,true,false,false,400,0,10,bam,0.9999,Mande
xlmr,true,false,false,400,0,11,zul,0.9999,Bantu
xlmr,true,false,false,400,0,12,sna,0.9999,Bantu
xlmr,true,false,false,400,0,13,xho,0.9999,Bantu
xlmr,true,false,false,400,0,14,ibo,0.9999,Volta-Niger
xlmr,true,false,false,400,0,15,yor,0.9998,Volta-Niger
xlmr,true,false,false,400,0,16,ewe,0.9998,Kwa
xlmr,true,false,false,400,0,17,bbj,0.9998,Bantu
xlmr,true,false,false,400,0,18,pcm,0.9998,English Creole
xlmr,true,false,false,400,0,19,fon,0.9996,Kwa
xlmr,true,false,false,400,0,20,hau,0.9956,Chadic
xlmr,true,false,false,500,3,1,lug,1.0,Bantu
xlmr,true,false,false,500,3,2,luo,0.9999,Nilotic
xlmr,true,false,false,500,3,3,twi,0.9999,Kwa
xlmr,true,false,false,500,3,4,nya,0.9999,Bantu
xlmr,true,false,false,500,3,5,kin,0.9999,Bantu
xlmr,true,false,false,500,3,6,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,500,3,7,mos,0.9999,Gur
xlmr,true,false,false,500,3,8,tsn,0.9999,Bantu
xlmr,true,false,false,500,3,9,zul,0.9999,Bantu
xlmr,true,false,false,500,3,10,bam,0.9999,Mande
xlmr,true,false,false,500,3,11,swa,0.9999,Bantu
xlmr,true,false,false,500,3,12,sna,0.9999,Bantu
xlmr,true,false,false,500,3,13,ibo,0.9999,Volta-Niger
xlmr,true,false,false,500,3,14,xho,0.9999,Bantu
xlmr,true,false,false,500,3,15,yor,0.9999,Volta-Niger
xlmr,true,false,false,500,3,16,ewe,0.9998,Kwa
xlmr,true,false,false,500,3,17,bbj,0.9998,Bantu
xlmr,true,false,false,500,3,18,pcm,0.9998,English Creole
xlmr,true,false,false,500,3,19,fon,0.9997,Kwa
xlmr,true,false,false,500,3,20,hau,0.9949,Chadic
xlmr,true,false,false,500,0,1,lug,1.0,Bantu
xlmr,true,false,false,500,0,2,luo,0.9999,Nilotic
xlmr,true,false,false,500,0,3,twi,0.9999,Kwa
xlmr,true,false,false,500,0,4,nya,0.9999,Bantu
xlmr,true,false,false,500,0,5,kin,0.9999,Bantu
xlmr,true,false,false,500,0,6,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,500,0,7,mos,0.9999,Gur
xlmr,true,false,false,500,0,8,tsn,0.9999,Bantu
xlmr,true,false,false,500,0,9,zul,0.9999,Bantu
xlmr,true,false,false,500,0,10,bam,0.9999,Mande
xlmr,true,false,false,500,0,11,swa,0.9999,Bantu
xlmr,true,false,false,500,0,12,sna,0.9999,Bantu
xlmr,true,false,false,500,0,13,ibo,0.9999,Volta-Niger
xlmr,true,false,false,500,0,14,xho,0.9999,Bantu
xlmr,true,false,false,500,0,15,yor,0.9999,Volta-Niger
xlmr,true,false,false,500,0,16,ewe,0.9998,Kwa
xlmr,true,false,false,500,0,17,bbj,0.9998,Bantu
xlmr,true,false,false,500,0,18,pcm,0.9998,English Creole
xlmr,true,false,false,500,0,19,fon,0.9997,Kwa
xlmr,true,false,false,500,0,20,hau,0.9949,Chadic
xlmr,true,false,false,400,1,1,lug,1.0,Bantu
xlmr,true,false,false,400,1,2,twi,0.9999,Kwa
xlmr,true,false,false,400,1,3,luo,0.9999,Nilotic
xlmr,true,false,false,400,1,4,kin,0.9999,Bantu
xlmr,true,false,false,400,1,5,nya,0.9999,Bantu
xlmr,true,false,false,400,1,6,tsn,0.9999,Bantu
xlmr,true,false,false,400,1,7,swa,0.9999,Bantu
xlmr,true,false,false,400,1,8,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,400,1,9,mos,0.9999,Gur
xlmr,true,false,false,400,1,10,bam,0.9999,Mande
xlmr,true,false,false,400,1,11,zul,0.9999,Bantu
xlmr,true,false,false,400,1,12,sna,0.9999,Bantu
xlmr,true,false,false,400,1,13,xho,0.9999,Bantu
xlmr,true,false,false,400,1,14,ibo,0.9999,Volta-Niger
xlmr,true,false,false,400,1,15,yor,0.9998,Volta-Niger
xlmr,true,false,false,400,1,16,ewe,0.9998,Kwa
xlmr,true,false,false,400,1,17,bbj,0.9998,Bantu
xlmr,true,false,false,400,1,18,pcm,0.9998,English Creole
xlmr,true,false,false,400,1,19,fon,0.9996,Kwa
xlmr,true,false,false,400,1,20,hau,0.9956,Chadic
xlmr,true,false,false,300,2,1,lug,1.0,Bantu
xlmr,true,false,false,300,2,2,twi,0.9999,Kwa
xlmr,true,false,false,300,2,3,tsn,0.9999,Bantu
xlmr,true,false,false,300,2,4,luo,0.9999,Nilotic
xlmr,true,false,false,300,2,5,nya,0.9999,Bantu
xlmr,true,false,false,300,2,6,kin,0.9999,Bantu
xlmr,true,false,false,300,2,7,bam,0.9999,Mande
xlmr,true,false,false,300,2,8,zul,0.9999,Bantu
xlmr,true,false,false,300,2,9,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,300,2,10,mos,0.9999,Gur
xlmr,true,false,false,300,2,11,swa,0.9999,Bantu
xlmr,true,false,false,300,2,12,sna,0.9999,Bantu
xlmr,true,false,false,300,2,13,xho,0.9998,Bantu
xlmr,true,false,false,300,2,14,ewe,0.9998,Kwa
xlmr,true,false,false,300,2,15,ibo,0.9998,Volta-Niger
xlmr,true,false,false,300,2,16,yor,0.9998,Volta-Niger
xlmr,true,false,false,300,2,17,bbj,0.9998,Bantu
xlmr,true,false,false,300,2,18,pcm,0.9997,English Creole
xlmr,true,false,false,300,2,19,fon,0.9995,Kwa
xlmr,true,false,false,300,2,20,hau,0.9961,Chadic
xlmr,true,false,false,200,3,1,lug,1.0,Bantu
xlmr,true,false,false,200,3,2,twi,0.9999,Kwa
xlmr,true,false,false,200,3,3,nya,0.9999,Bantu
xlmr,true,false,false,200,3,4,tsn,0.9999,Bantu
xlmr,true,false,false,200,3,5,luo,0.9999,Nilotic
xlmr,true,false,false,200,3,6,kin,0.9999,Bantu
xlmr,true,false,false,200,3,7,bam,0.9999,Mande
xlmr,true,false,false,200,3,8,zul,0.9999,Bantu
xlmr,true,false,false,200,3,9,mos,0.9999,Gur
xlmr,true,false,false,200,3,10,swa,0.9999,Bantu
xlmr,true,false,false,200,3,11,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,200,3,12,sna,0.9999,Bantu
xlmr,true,false,false,200,3,13,xho,0.9999,Bantu
xlmr,true,false,false,200,3,14,ewe,0.9998,Kwa
xlmr,true,false,false,200,3,15,bbj,0.9998,Bantu
xlmr,true,false,false,200,3,16,ibo,0.9998,Volta-Niger
xlmr,true,false,false,200,3,17,yor,0.9998,Volta-Niger
xlmr,true,false,false,200,3,18,pcm,0.9997,English Creole
xlmr,true,false,false,200,3,19,fon,0.9993,Kwa
xlmr,true,false,false,200,3,20,hau,0.9963,Chadic
xlmr,true,false,false,300,3,1,lug,1.0,Bantu
xlmr,true,false,false,300,3,2,twi,0.9999,Kwa
xlmr,true,false,false,300,3,3,tsn,0.9999,Bantu
xlmr,true,false,false,300,3,4,luo,0.9999,Nilotic
xlmr,true,false,false,300,3,5,nya,0.9999,Bantu
xlmr,true,false,false,300,3,6,kin,0.9999,Bantu
xlmr,true,false,false,300,3,7,bam,0.9999,Mande
xlmr,true,false,false,300,3,8,zul,0.9999,Bantu
xlmr,true,false,false,300,3,9,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,300,3,10,mos,0.9999,Gur
xlmr,true,false,false,300,3,11,swa,0.9999,Bantu
xlmr,true,false,false,300,3,12,sna,0.9999,Bantu
xlmr,true,false,false,300,3,13,xho,0.9998,Bantu
xlmr,true,false,false,300,3,14,ewe,0.9998,Kwa
xlmr,true,false,false,300,3,15,ibo,0.9998,Volta-Niger
xlmr,true,false,false,300,3,16,yor,0.9998,Volta-Niger
xlmr,true,false,false,300,3,17,bbj,0.9998,Bantu
xlmr,true,false,false,300,3,18,pcm,0.9997,English Creole
xlmr,true,false,false,300,3,19,fon,0.9995,Kwa
xlmr,true,false,false,300,3,20,hau,0.9961,Chadic
xlmr,true,false,false,500,1,1,lug,1.0,Bantu
xlmr,true,false,false,500,1,2,luo,0.9999,Nilotic
xlmr,true,false,false,500,1,3,twi,0.9999,Kwa
xlmr,true,false,false,500,1,4,nya,0.9999,Bantu
xlmr,true,false,false,500,1,5,kin,0.9999,Bantu
xlmr,true,false,false,500,1,6,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,500,1,7,mos,0.9999,Gur
xlmr,true,false,false,500,1,8,tsn,0.9999,Bantu
xlmr,true,false,false,500,1,9,zul,0.9999,Bantu
xlmr,true,false,false,500,1,10,bam,0.9999,Mande
xlmr,true,false,false,500,1,11,swa,0.9999,Bantu
xlmr,true,false,false,500,1,12,sna,0.9999,Bantu
xlmr,true,false,false,500,1,13,ibo,0.9999,Volta-Niger
xlmr,true,false,false,500,1,14,xho,0.9999,Bantu
xlmr,true,false,false,500,1,15,yor,0.9999,Volta-Niger
xlmr,true,false,false,500,1,16,ewe,0.9998,Kwa
xlmr,true,false,false,500,1,17,bbj,0.9998,Bantu
xlmr,true,false,false,500,1,18,pcm,0.9998,English Creole
xlmr,true,false,false,500,1,19,fon,0.9997,Kwa
xlmr,true,false,false,500,1,20,hau,0.9949,Chadic
xlmr,true,false,false,400,2,1,lug,1.0,Bantu
xlmr,true,false,false,400,2,2,twi,0.9999,Kwa
xlmr,true,false,false,400,2,3,luo,0.9999,Nilotic
xlmr,true,false,false,400,2,4,kin,0.9999,Bantu
xlmr,true,false,false,400,2,5,nya,0.9999,Bantu
xlmr,true,false,false,400,2,6,tsn,0.9999,Bantu
xlmr,true,false,false,400,2,7,swa,0.9999,Bantu
xlmr,true,false,false,400,2,8,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,400,2,9,mos,0.9999,Gur
xlmr,true,false,false,400,2,10,bam,0.9999,Mande
xlmr,true,false,false,400,2,11,zul,0.9999,Bantu
xlmr,true,false,false,400,2,12,sna,0.9999,Bantu
xlmr,true,false,false,400,2,13,xho,0.9999,Bantu
xlmr,true,false,false,400,2,14,ibo,0.9999,Volta-Niger
xlmr,true,false,false,400,2,15,yor,0.9998,Volta-Niger
xlmr,true,false,false,400,2,16,ewe,0.9998,Kwa
xlmr,true,false,false,400,2,17,bbj,0.9998,Bantu
xlmr,true,false,false,400,2,18,pcm,0.9998,English Creole
xlmr,true,false,false,400,2,19,fon,0.9996,Kwa
xlmr,true,false,false,400,2,20,hau,0.9956,Chadic
xlmr,true,false,false,200,2,1,lug,1.0,Bantu
xlmr,true,false,false,200,2,2,twi,0.9999,Kwa
xlmr,true,false,false,200,2,3,nya,0.9999,Bantu
xlmr,true,false,false,200,2,4,tsn,0.9999,Bantu
xlmr,true,false,false,200,2,5,luo,0.9999,Nilotic
xlmr,true,false,false,200,2,6,kin,0.9999,Bantu
xlmr,true,false,false,200,2,7,bam,0.9999,Mande
xlmr,true,false,false,200,2,8,zul,0.9999,Bantu
xlmr,true,false,false,200,2,9,mos,0.9999,Gur
xlmr,true,false,false,200,2,10,swa,0.9999,Bantu
xlmr,true,false,false,200,2,11,wol,0.9999,Atlantic-Congo
xlmr,true,false,false,200,2,12,sna,0.9999,Bantu
xlmr,true,false,false,200,2,13,xho,0.9999,Bantu
xlmr,true,false,false,200,2,14,ewe,0.9998,Kwa
xlmr,true,false,false,200,2,15,bbj,0.9998,Bantu
xlmr,true,false,false,200,2,16,ibo,0.9998,Volta-Niger
xlmr,true,false,false,200,2,17,yor,0.9998,Volta-Niger
xlmr,true,false,false,200,2,18,pcm,0.9997,English Creole
xlmr,true,false,false,200,2,19,fon,0.9993,Kwa
xlmr,true,false,false,200,2,20,hau,0.9963,Chadic
xlmr,true,false,true,300,1,1,lug,0.942,Bantu
xlmr,true,false,true,300,1,2,tsn,0.9204,Bantu
xlmr,true,false,true,300,1,3,luo,0.9204,Nilotic
xlmr,true,false,true,300,1,4,nya,0.9177,Bantu
xlmr,true,false,true,300,1,5,kin,0.916,Bantu
xlmr,true,false,true,300,1,6,twi,0.915,Kwa
xlmr,true,false,true,300,1,7,wol,0.9108,Atlantic-Congo
xlmr,true,false,true,300,1,8,zul,0.9089,Bantu
xlmr,true,false,true,300,1,9,mos,0.9077,Gur
xlmr,true,false,true,300,1,10,bam,0.9076,Mande
xlmr,true,false,true,300,1,11,sna,0.9023,Bantu
xlmr,true,false,true,300,1,12,swa,0.9014,Bantu
xlmr,true,false,true,300,1,13,xho,0.8917,Bantu
xlmr,true,false,true,300,1,14,ewe,0.8875,Kwa
xlmr,true,false,true,300,1,15,bbj,0.8867,Bantu
xlmr,true,false,true,300,1,16,ibo,0.8865,Volta-Niger
xlmr,true,false,true,300,1,17,yor,0.8765,Volta-Niger
xlmr,true,false,true,300,1,18,fon,0.8696,Kwa
xlmr,true,false,true,300,1,19,pcm,0.8584,English Creole
xlmr,true,false,true,300,1,20,hau,0.7325,Chadic
xlmr,true,false,true,300,0,1,lug,0.942,Bantu
xlmr,true,false,true,300,0,2,tsn,0.9204,Bantu
xlmr,true,false,true,300,0,3,luo,0.9204,Nilotic
xlmr,true,false,true,300,0,4,nya,0.9177,Bantu
xlmr,true,false,true,300,0,5,kin,0.916,Bantu
xlmr,true,false,true,300,0,6,twi,0.915,Kwa
xlmr,true,false,true,300,0,7,wol,0.9108,Atlantic-Congo
xlmr,true,false,true,300,0,8,zul,0.9089,Bantu
xlmr,true,false,true,300,0,9,mos,0.9077,Gur
xlmr,true,false,true,300,0,10,bam,0.9076,Mande
xlmr,true,false,true,300,0,11,sna,0.9023,Bantu
xlmr,true,false,true,300,0,12,swa,0.9014,Bantu
xlmr,true,false,true,300,0,13,xho,0.8917,Bantu
xlmr,true,false,true,300,0,14,ewe,0.8875,Kwa
xlmr,true,false,true,300,0,15,bbj,0.8867,Bantu
xlmr,true,false,true,300,0,16,ibo,0.8865,Volta-Niger
xlmr,true,false,true,300,0,17,yor,0.8765,Volta-Niger
xlmr,true,false,true,300,0,18,fon,0.8696,Kwa
xlmr,true,false,true,300,0,19,pcm,0.8584,English Creole
xlmr,true,false,true,300,0,20,hau,0.7325,Chadic
xlmr,true,false,true,200,1,1,lug,0.9431,Bantu
xlmr,true,false,true,200,1,2,tsn,0.9219,Bantu
xlmr,true,false,true,200,1,3,nya,0.9203,Bantu
xlmr,true,false,true,200,1,4,luo,0.9195,Nilotic
xlmr,true,false,true,200,1,5,twi,0.9194,Kwa
xlmr,true,false,true,200,1,6,kin,0.9165,Bantu
xlmr,true,false,true,200,1,7,bam,0.9083,Mande
xlmr,true,false,true,200,1,8,zul,0.908,Bantu
xlmr,true,false,true,200,1,9,mos,0.9077,Gur
xlmr,true,false,true,200,1,10,swa,0.9028,Bantu
xlmr,true,false,true,200,1,11,wol,0.9017,Atlantic-Congo
xlmr,true,false,true,200,1,12,sna,0.901,Bantu
xlmr,true,false,true,200,1,13,xho,0.8937,Bantu
xlmr,true,false,true,200,1,14,bbj,0.8862,Bantu
xlmr,true,false,true,200,1,15,ewe,0.883,Kwa
xlmr,true,false,true,200,1,16,ibo,0.881,Volta-Niger
xlmr,true,false,true,200,1,17,yor,0.8643,Volta-Niger
xlmr,true,false,true,200,1,18,fon,0.8619,Kwa
xlmr,true,false,true,200,1,19,pcm,0.8568,English Creole
xlmr,true,false,true,200,1,20,hau,0.7329,Chadic
xlmr,true,false,true,500,2,1,lug,0.9461,Bantu
xlmr,true,false,true,500,2,2,luo,0.9321,Nilotic
xlmr,true,false,true,500,2,3,twi,0.9242,Kwa
xlmr,true,false,true,500,2,4,kin,0.922,Bantu
xlmr,true,false,true,500,2,5,nya,0.9195,Bantu
xlmr,true,false,true,500,2,6,wol,0.9184,Atlantic-Congo
xlmr,true,false,true,500,2,7,mos,0.9176,Gur
xlmr,true,false,true,500,2,8,tsn,0.912,Bantu
xlmr,true,false,true,500,2,9,zul,0.9119,Bantu
xlmr,true,false,true,500,2,10,sna,0.9102,Bantu
xlmr,true,false,true,500,2,11,bam,0.9084,Mande
xlmr,true,false,true,500,2,12,swa,0.9068,Bantu
xlmr,true,false,true,500,2,13,ibo,0.9038,Volta-Niger
xlmr,true,false,true,500,2,14,xho,0.9017,Bantu
xlmr,true,false,true,500,2,15,yor,0.8886,Volta-Niger
xlmr,true,false,true,500,2,16,bbj,0.8854,Bantu
xlmr,true,false,true,500,2,17,ewe,0.883,Kwa
xlmr,true,false,true,500,2,18,fon,0.8796,Kwa
xlmr,true,false,true,500,2,19,pcm,0.866,English Creole
xlmr,true,false,true,500,2,20,hau,0.7233,Chadic
xlmr,true,false,true,400,3,1,lug,0.9468,Bantu
xlmr,true,false,true,400,3,2,luo,0.9271,Nilotic
xlmr,true,false,true,400,3,3,kin,0.9223,Bantu
xlmr,true,false,true,400,3,4,twi,0.9204,Kwa
xlmr,true,false,true,400,3,5,nya,0.9169,Bantu
xlmr,true,false,true,400,3,6,tsn,0.9158,Bantu
xlmr,true,false,true,400,3,7,mos,0.9125,Gur
xlmr,true,false,true,400,3,8,wol,0.9125,Atlantic-Congo
xlmr,true,false,true,400,3,9,swa,0.9125,Bantu
xlmr,true,false,true,400,3,10,zul,0.909,Bantu
xlmr,true,false,true,400,3,11,bam,0.9064,Mande
xlmr,true,false,true,400,3,12,sna,0.9061,Bantu
xlmr,true,false,true,400,3,13,xho,0.8989,Bantu
xlmr,true,false,true,400,3,14,ibo,0.8932,Volta-Niger
xlmr,true,false,true,400,3,15,bbj,0.8851,Bantu
xlmr,true,false,true,400,3,16,ewe,0.8843,Kwa
xlmr,true,false,true,400,3,17,yor,0.8821,Volta-Niger
xlmr,true,false,true,400,3,18,fon,0.8784,Kwa
xlmr,true,false,true,400,3,19,pcm,0.8669,English Creole
xlmr,true,false,true,400,3,20,hau,0.7301,Chadic
xlmr,true,false,true,200,0,1,lug,0.9431,Bantu
xlmr,true,false,true,200,0,2,tsn,0.9219,Bantu
xlmr,true,false,true,200,0,3,nya,0.9203,Bantu
xlmr,true,false,true,200,0,4,luo,0.9195,Nilotic
xlmr,true,false,true,200,0,5,twi,0.9194,Kwa
xlmr,true,false,true,200,0,6,kin,0.9165,Bantu
xlmr,true,false,true,200,0,7,bam,0.9083,Mande
xlmr,true,false,true,200,0,8,zul,0.908,Bantu
xlmr,true,false,true,200,0,9,mos,0.9077,Gur
xlmr,true,false,true,200,0,10,swa,0.9028,Bantu
xlmr,true,false,true,200,0,11,wol,0.9017,Atlantic-Congo
xlmr,true,false,true,200,0,12,sna,0.901,Bantu
xlmr,true,false,true,200,0,13,xho,0.8937,Bantu
xlmr,true,false,true,200,0,14,bbj,0.8862,Bantu
xlmr,true,false,true,200,0,15,ewe,0.883,Kwa
xlmr,true,false,true,200,0,16,ibo,0.881,Volta-Niger
xlmr,true,false,true,200,0,17,yor,0.8643,Volta-Niger
xlmr,true,false,true,200,0,18,fon,0.8619,Kwa
xlmr,true,false,true,200,0,19,pcm,0.8568,English Creole
xlmr,true,false,true,200,0,20,hau,0.7329,Chadic
xlmr,true,false,true,400,0,1,lug,0.9468,Bantu
xlmr,true,false,true,400,0,2,luo,0.9271,Nilotic
xlmr,true,false,true,400,0,3,kin,0.9223,Bantu
xlmr,true,false,true,400,0,4,twi,0.9204,Kwa
xlmr,true,false,true,400,0,5,nya,0.9169,Bantu
xlmr,true,false,true,400,0,6,tsn,0.9158,Bantu
xlmr,true,false,true,400,0,7,mos,0.9125,Gur
xlmr,true,false,true,400,0,8,wol,0.9125,Atlantic-Congo
xlmr,true,false,true,400,0,9,swa,0.9125,Bantu
xlmr,true,false,true,400,0,10,zul,0.909,Bantu
xlmr,true,false,true,400,0,11,bam,0.9064,Mande
xlmr,true,false,true,400,0,12,sna,0.9061,Bantu
xlmr,true,false,true,400,0,13,xho,0.8989,Bantu
xlmr,true,false,true,400,0,14,ibo,0.8932,Volta-Niger
xlmr,true,false,true,400,0,15,bbj,0.8851,Bantu
xlmr,true,false,true,400,0,16,ewe,0.8843,Kwa
xlmr,true,false,true,400,0,17,yor,0.8821,Volta-Niger
xlmr,true,false,true,400,0,18,fon,0.8784,Kwa
xlmr,true,false,true,400,0,19,pcm,0.8669,English Creole
xlmr,true,false,true,400,0,20,hau,0.7301,Chadic
xlmr,true,false,true,500,3,1,lug,0.9461,Bantu
xlmr,true,false,true,500,3,2,luo,0.9321,Nilotic
xlmr,true,false,true,500,3,3,twi,0.9242,Kwa
xlmr,true,false,true,500,3,4,kin,0.922,Bantu
xlmr,true,false,true,500,3,5,nya,0.9195,Bantu
xlmr,true,false,true,500,3,6,wol,0.9184,Atlantic-Congo
xlmr,true,false,true,500,3,7,mos,0.9176,Gur
xlmr,true,false,true,500,3,8,tsn,0.912,Bantu
xlmr,true,false,true,500,3,9,zul,0.9119,Bantu
xlmr,true,false,true,500,3,10,sna,0.9102,Bantu
xlmr,true,false,true,500,3,11,bam,0.9084,Mande
xlmr,true,false,true,500,3,12,swa,0.9068,Bantu
xlmr,true,false,true,500,3,13,ibo,0.9038,Volta-Niger
xlmr,true,false,true,500,3,14,xho,0.9017,Bantu
xlmr,true,false,true,500,3,15,yor,0.8886,Volta-Niger
xlmr,true,false,true,500,3,16,bbj,0.8854,Bantu
xlmr,true,false,true,500,3,17,ewe,0.883,Kwa
xlmr,true,false,true,500,3,18,fon,0.8796,Kwa
xlmr,true,false,true,500,3,19,pcm,0.866,English Creole
xlmr,true,false,true,500,3,20,hau,0.7233,Chadic
xlmr,true,false,true,500,0,1,lug,0.9461,Bantu
xlmr,true,false,true,500,0,2,luo,0.9321,Nilotic
xlmr,true,false,true,500,0,3,twi,0.9242,Kwa
xlmr,true,false,true,500,0,4,kin,0.922,Bantu
xlmr,true,false,true,500,0,5,nya,0.9195,Bantu
xlmr,true,false,true,500,0,6,wol,0.9184,Atlantic-Congo
xlmr,true,false,true,500,0,7,mos,0.9176,Gur
xlmr,true,false,true,500,0,8,tsn,0.912,Bantu
xlmr,true,false,true,500,0,9,zul,0.9119,Bantu
xlmr,true,false,true,500,0,10,sna,0.9102,Bantu
xlmr,true,false,true,500,0,11,bam,0.9084,Mande
xlmr,true,false,true,500,0,12,swa,0.9068,Bantu
xlmr,true,false,true,500,0,13,ibo,0.9038,Volta-Niger
xlmr,true,false,true,500,0,14,xho,0.9017,Bantu
