layer,model,rank_type,language,pearson
2,xlmr,top5,kin,0.9999959658803323
2,xlmr,top5,nya,0.9999958085717894
2,xlmr,top5,sna,0.9999955847132144
2,xlmr,top5,luo,0.9999947433331815
2,xlmr,top5,zul,0.9999940787649848
2,xlmr,worst5,fon,0.999982258369331
2,xlmr,worst5,hau,0.9999839591569888
2,xlmr,worst5,bam,0.9999845351191651
2,xlmr,worst5,swa,0.9999861402329235
2,xlmr,worst5,pcm,0.9999872056105664
3,xlmr,top5,sna,0.9999973817796056
3,xlmr,top5,lug,0.9999962664599975
3,xlmr,top5,xho,0.9999959620711321
3,xlmr,top5,zul,0.9999958793251089
3,xlmr,top5,nya,0.9999951954923817
3,xlmr,worst5,pcm,0.9999768557712572
3,xlmr,worst5,swa,0.999985025186559
3,xlmr,worst5,fon,0.999989182507772
3,xlmr,worst5,ewe,0.9999893279784424
3,xlmr,worst5,ibo,0.9999906920845476
10,xlmr,top5,ibo,0.9999980421304537
10,xlmr,top5,sna,0.9999977790164374
10,xlmr,top5,xho,0.9999974253724045
10,xlmr,top5,ewe,0.9999971658587721
10,xlmr,top5,twi,0.9999962480952614
10,xlmr,worst5,pcm,0.9999795098071385
10,xlmr,worst5,tsn,0.9999888728288582
10,xlmr,worst5,swa,0.9999897352624196
10,xlmr,worst5,bam,0.9999899644246888
10,xlmr,worst5,wol,0.9999923293292226
12,xlmr,top5,hau,0.9975446223482627
12,xlmr,top5,ewe,0.9974337177411383
12,xlmr,top5,bam,0.9973132146205032
12,xlmr,top5,ibo,0.9971235077189312
12,xlmr,top5,swa,0.9970269161938379
12,xlmr,worst5,zul,0.9915630099228047
12,xlmr,worst5,fon,0.9916193998859489
12,xlmr,worst5,wol,0.9934779702436269
12,xlmr,worst5,tsn,0.9946149748840741
12,xlmr,worst5,kin,0.9946763445250464
