,ORG,DATE,PER,LOC
bam,0.8957034945487976,,0.9533068537712097,0.9117213487625122
bbj,0.926175594329834,,0.9520982503890991,0.7922977209091187
ewe,0.9362385272979736,,0.9387494921684265,0.9155634641647339
fon,0.9486240148544312,,0.9448990821838379,0.89231938123703
hau,0.9512558579444885,,0.9603111743927002,0.8717334270477295
ibo,0.9485710263252258,,0.961243212223053,0.8840925693511963
kin,0.908664345741272,,0.9636401534080505,0.8993543386459351
lug,0.956429123878479,,0.9440431594848633,0.9190313220024109
luo,0.8985111713409424,,0.9482019543647766,0.9291012287139893
mos,0.9377349615097046,,0.9543224573135376,0.8964226841926575
nya,0.9483814835548401,,0.969328761100769,0.8998627066612244
pcm,0.8995462656021118,,0.9627411365509033,0.9081178903579712
sna,0.9399492740631104,,0.9515588879585266,0.8783640265464783
swa,0.9043822884559631,,0.9595329761505127,0.9137657880783081
tsn,0.9365563988685608,,0.9535483717918396,0.8830518126487732
twi,0.9622992277145386,,0.9687588810920715,0.9259032607078552
wol,0.9307840466499329,,0.9645518064498901,0.8741101622581482
xho,0.9381594657897949,,0.9262742400169373,0.8575773239135742
yor,0.9274695515632629,,0.8974319696426392,0.7511740326881409
zul,0.9465278387069702,,0.93439120054245,0.8940231204032898
