,PER,DATE,LOC,ORG,Mean
kin,0.8560272455215454,0.9652228951454163,0.9378566145896912,0.9689185619354248,0.9553463092816421
nya,0.869850218296051,0.9606097936630249,0.9328461289405823,0.964669406414032,0.951083771933138
luo,0.850832462310791,0.9595988988876343,0.9379047155380249,0.954615592956543,0.9487480899087744
twi,0.8675747513771057,0.9431179165840149,0.9319535493850708,0.9734448194503784,0.9478989446085263
lug,0.8409112691879272,0.9435694217681885,0.9462683200836182,0.9468892812728882,0.9435234311359381
ibo,0.8522351980209351,0.9741259217262268,0.8980617523193359,0.9552209973335266,0.9407002559674331
zul,0.8577381372451782,0.9671841859817505,0.8997743725776672,0.9519714117050171,0.9380373393788057
swa,0.8389265537261963,0.9356454014778137,0.9464677572250366,0.9351869225502014,0.9371358413322299
sna,0.8629099130630493,0.9767798781394958,0.8596879839897156,0.9611814022064209,0.9311842676860834
tsn,0.8600066304206848,0.963083028793335,0.9035663604736328,0.9304156303405762,0.9309364109257467
hau,0.860090970993042,0.9564939737319946,0.870469331741333,0.9617862701416016,0.928220599305396
wol,0.8655229210853577,0.9531928300857544,0.8827799558639526,0.9454543590545654,0.9259341569507823
xho,0.85972660779953,0.9793181419372559,0.8478617072105408,0.9435713291168213,0.9223316257296045
bam,0.8422949910163879,0.9353448152542114,0.9026587605476379,0.9011868238449097,0.9116758493816152
fon,0.8524985909461975,0.9046258330345154,0.8673789501190186,0.9496334791183472,0.9061399273623049
mos,0.854349672794342,0.8802011609077454,0.8770280480384827,0.9509337544441223,0.9017725306398728
ewe,0.8524497151374817,0.8244336247444153,0.9106742143630981,0.9503345489501953,0.8943102519496594
pcm,0.8639614582061768,0.8436617255210876,0.921274721622467,0.9080477952957153,0.8904646829841962
yor,0.8047782778739929,0.911470353603363,0.8001260161399841,0.9368184804916382,0.8812750153292238
bbj,0.8592439293861389,0.900077223777771,0.7908192276954651,0.9316533207893372,0.873890329420177
