,PER,LOC,DATE,ORG,Mean
kin,0.9833970069885254,0.9843930602073669,0.9829432964324951,0.9893360733985901,0.9850173592567444
twi,0.986077606678009,0.9783818125724792,0.9791944026947021,0.9902051091194153,0.9834647327661514
nya,0.9907363057136536,0.9679997563362122,0.9742730855941772,0.9880141615867615,0.9802558273077011
luo,0.9794349670410156,0.9761996269226074,0.9839722514152527,0.9808605909347534,0.9801168590784073
sna,0.9884912967681885,0.9584468007087708,0.9853748679161072,0.9870091080665588,0.9798305183649063
tsn,0.987157940864563,0.9640994071960449,0.97946697473526,0.9792364835739136,0.9774902015924454
zul,0.981831967830658,0.9621900320053101,0.9773209691047668,0.9875099062919617,0.9772132188081741
lug,0.9938099384307861,0.9822867512702942,0.959632933139801,0.9663998484611511,0.9755323678255081
ewe,0.982481062412262,0.9660483002662659,0.9678757190704346,0.9847055673599243,0.9752776622772217
ibo,0.9846301674842834,0.9424658417701721,0.9868593811988831,0.984995424747467,0.9747377038002014
wol,0.9842395186424255,0.9475721716880798,0.9798969030380249,0.9796602725982666,0.9728422164916992
xho,0.9792152047157288,0.9538612961769104,0.977579653263092,0.9757943749427795,0.9716126322746277
bam,0.9805376529693604,0.9574336409568787,0.9729148149490356,0.9728533029556274,0.9709348529577255
mos,0.986011266708374,0.9541170001029968,0.9539752006530762,0.9846416115760803,0.9696862697601318
fon,0.9839000701904297,0.941451907157898,0.9642065167427063,0.9828783273696899,0.968109205365181
yor,0.9739856719970703,0.9371217489242554,0.9727477431297302,0.9817781448364258,0.9664083272218704
bbj,0.9825862646102905,0.9302562475204468,0.9631291627883911,0.9793341755867004,0.9638264626264572
hau,0.9827191233634949,0.9416311979293823,0.9437969923019409,0.9764253497123718,0.9611431658267975
pcm,0.9851148724555969,0.969115138053894,0.907929003238678,0.9665669798851013,0.9571814984083176
swa,0.9748460054397583,0.9657121896743774,0.9156126976013184,0.9628196954727173,0.9547476470470428
