,DATE,LOC,PER,ORG,Mean
ibo,,0.9999966025352478,,0.9999966621398926,0.9999966323375702
yor,,0.9999953508377075,,0.9999955296516418,0.9999954402446747
nya,,0.9999964237213135,0.9999669194221497,0.9999962449073792,0.9999946693204483
fon,,0.9999955296516418,0.99997478723526,0.9999958872795105,0.9999945242449922
kin,,0.9999969005584717,0.999946653842926,0.9999971985816956,0.999994196981754
luo,,,0.9999845027923584,0.9999950528144836,0.9999939224549702
wol,,0.9999951720237732,0.999973714351654,0.9999945759773254,0.9999936762845741
lug,,,0.9999721646308899,0.9999960660934448,0.9999935052224568
zul,,0.9999950528144836,0.9999660849571228,0.9999950528144836,0.9999934131244443
ewe,,0.9999948740005493,0.9999749660491943,0.9999935030937195,0.9999931004812133
xho,,0.9999939203262329,0.9999720454216003,0.9999940991401672,0.9999927664702793
sna,,0.999990701675415,0.9999685883522034,0.9999974370002747,0.9999926270179029
pcm,,0.9999920129776001,0.999967098236084,0.999995768070221,0.9999923739793166
bbj,,0.9999890923500061,0.9999666213989258,0.9999974370002747,0.9999917565651659
tsn,,0.9999864101409912,,0.9999969601631165,0.9999916851520538
hau,,0.9999911785125732,0.9999479651451111,0.9999971985816956,0.9999915721281519
swa,,0.999988853931427,0.999968945980072,0.9999958276748657,0.999991016567878
mos,,0.9999887943267822,0.9999533891677856,0.9999969005584717,0.9999906139553718
twi,,0.9999895095825195,0.9999515414237976,0.9999956488609314,0.9999902563275032
bam,,0.9999943971633911,0.9999545812606812,0.9999855160713196,0.9999879542386757
