,LOC,ORG,DATE,PER,Mean
lug,0.9999875426292419,0.9999911189079285,0.9999878406524658,0.9999945759773254,0.9999902695417404
nya,0.9999874830245972,0.9999902248382568,0.999987006187439,0.9999924898147583,0.9999893009662628
twi,0.9999876618385315,0.9999912977218628,0.9999857544898987,0.9999893307685852,0.9999885112047195
tsn,0.9999828934669495,0.9999875426292419,0.9999886155128479,0.9999943375587463,0.9999883472919464
sna,0.9999879002571106,0.9999907612800598,0.9999837875366211,0.9999896287918091,0.9999880194664001
ibo,0.999986469745636,0.9999814629554749,0.9999922513961792,0.9999912977218628,0.9999878704547882
ewe,0.9999842643737793,0.999988317489624,0.9999833106994629,0.9999924302101135,0.9999870806932449
kin,0.9999878406524658,0.9999891519546509,0.9999856948852539,0.9999786615371704,0.9999853372573853
luo,0.9999880790710449,0.9999800324440002,0.9999838471412659,0.999987006187439,0.9999847412109375
bam,0.9999847412109375,0.9999830722808838,0.9999822974205017,0.9999871253967285,0.9999843090772629
xho,0.9999816417694092,0.99998539686203,0.9999858140945435,0.9999834895133972,0.999984085559845
zul,0.9999789595603943,0.9999855756759644,0.9999821186065674,0.9999892711639404,0.9999839812517166
yor,0.9999754428863525,0.9999846816062927,0.9999821782112122,0.9999826550483704,0.999981239438057
hau,0.9999813437461853,0.99997478723526,0.9999749064445496,0.9999861717224121,0.9999793022871017
wol,0.9999755024909973,0.9999805092811584,0.9999740123748779,0.9999850392341614,0.9999787658452988
mos,0.9999791383743286,0.9999813437461853,0.9999647736549377,0.9999892711639404,0.999978631734848
fon,0.9999802112579346,0.9999828338623047,0.999970555305481,0.9999808073043823,0.9999786019325256
bbj,0.9999752640724182,0.9999783635139465,0.999976396560669,0.9999816417694092,0.9999779164791107
swa,0.999976396560669,0.9999804496765137,0.9999662637710571,0.999987006187439,0.9999775290489197
pcm,0.9999685883522034,0.9999679327011108,0.9999555349349976,0.9999858736991882,0.999969482421875
