,PER,ORG,DATE,LOC
bam,0.975816547870636,0.9638175964355469,0.9648012518882751,0.9467171430587769
bbj,0.9833044409751892,0.978251576423645,0.9598369598388672,0.919845461845398
ewe,0.9786553382873535,0.9837154150009155,0.9643949866294861,0.9627200365066528
fon,0.9847679138183594,0.9829986095428467,0.9573556184768677,0.9282719492912292
hau,0.981964111328125,0.9747872948646545,0.935150146484375,0.9304473400115967
ibo,0.9838125705718994,0.9814757108688354,0.9858211278915405,0.940757691860199
kin,0.9799179434776306,0.9880918264389038,0.979753851890564,0.974852442741394
lug,0.9903979897499084,0.9568892121315002,0.9637258052825928,0.9793294072151184
luo,0.9788140654563904,0.9794753789901733,0.9788148999214172,0.9706354141235352
mos,0.986459493637085,0.9841467142105103,0.9511352181434631,0.9435880184173584
nya,0.9892919659614563,0.9891918897628784,0.975837230682373,0.9617332816123962
pcm,0.9851893782615662,0.9412622451782227,0.9007524251937866,0.9654591083526611
sna,0.9866421818733215,0.9841175079345703,0.9842114448547363,0.9512214660644531
swa,0.9737128019332886,0.9608950614929199,0.912083625793457,0.9671287536621094
tsn,0.9864383935928345,0.9753859043121338,0.978491485118866,0.9619545936584473
twi,0.9863631129264832,0.9900344610214233,0.9734641313552856,0.9741766452789307
wol,0.9832428693771362,0.9773197174072266,0.977442741394043,0.9349676370620728
xho,0.9807976484298706,0.9742292165756226,0.9792089462280273,0.9445407390594482
yor,0.9731189608573914,0.9849332571029663,0.9689316749572754,0.9241083264350891
zul,0.9815581440925598,0.9872716665267944,0.9752728939056396,0.9536066055297852
