,PER,ORG,DATE,LOC
bam,0.9601622223854065,0.9449298977851868,0.9527910947799683,0.9225762486457825
bbj,0.9755350947380066,0.9724162817001343,0.9410885572433472,0.8984924554824829
ewe,0.9721786379814148,0.9769929647445679,0.9455816149711609,0.9390972852706909
fon,0.9730329513549805,0.9720523357391357,0.9366190433502197,0.9002950191497803
hau,0.9690751433372498,0.959071934223175,0.9345667958259583,0.8752958178520203
ibo,0.975768506526947,0.9775777459144592,0.9777653217315674,0.9207597374916077
kin,0.9761819839477539,0.9836734533309937,0.9692487716674805,0.9584669470787048
lug,0.9932381510734558,0.9381213188171387,0.9456989169120789,0.9589842557907104
luo,0.977329671382904,0.9725847840309143,0.9641332030296326,0.9522953629493713
mos,0.9775151014328003,0.9726895689964294,0.9321339130401611,0.9228231906890869
nya,0.9795529842376709,0.9828842878341675,0.9640232920646667,0.9380000829696655
pcm,0.9770563840866089,0.94957035779953,0.8831943273544312,0.9402142763137817
sna,0.9765512943267822,0.976646900177002,0.9769114851951599,0.9349929094314575
swa,0.9638187885284424,0.9460160732269287,0.8954752683639526,0.9560210108757019
tsn,0.9773019552230835,0.9656697511672974,0.9730740189552307,0.9374488592147827
twi,0.976486086845398,0.9824632406234741,0.9582690000534058,0.9592620730400085
wol,0.9756886959075928,0.9766585230827332,0.9691901803016663,0.9133644104003906
xho,0.9718124866485596,0.9667955636978149,0.9660800695419312,0.9099264144897461
yor,0.9532372951507568,0.970054566860199,0.9485035538673401,0.8953284621238708
zul,0.9683980941772461,0.9781619310379028,0.9693841934204102,0.9293726682662964
