,LOC,DATE,ORG,PER
bam,0.9706242680549622,,0.9578509330749512,0.8923970460891724
bbj,0.9544783234596252,,0.9740911722183228,0.9011819958686829
ewe,0.9742408394813538,,0.9807374477386475,0.918924868106842
fon,0.9666734337806702,,0.9779626727104187,0.9081192016601562
hau,0.952012836933136,,0.9757460951805115,0.9166127443313599
ibo,0.9712998867034912,,0.981795608997345,0.8976335525512695
kin,0.9803183078765869,,0.9879974126815796,0.890369713306427
lug,0.9744451642036438,,0.9700141549110413,0.9112865924835205
luo,0.9796348214149475,,0.9827929735183716,0.9036072492599487
mos,0.9740515947341919,,0.9820283055305481,0.9159190058708191
nya,0.977361798286438,,0.9850609302520752,0.9052342772483826
pcm,0.9664674401283264,,0.9539932608604431,0.9132001399993896
sna,0.9783945083618164,,0.9876506328582764,0.9065446853637695
swa,0.9572528004646301,,0.9698619842529297,0.9122290015220642
tsn,0.9725001454353333,,0.9802299737930298,0.9116311073303223
twi,0.9746924638748169,,0.9901437759399414,0.9190259575843811
wol,0.9650070071220398,,0.9769508838653564,0.9027019739151001
xho,0.9665840864181519,,0.9727429747581482,0.898289144039154
yor,0.9626057147979736,,0.979223370552063,0.9014953970909119
zul,0.9764965176582336,,0.9834828972816467,0.9186638593673706
