,DATE,LOC,ORG,PER,Mean
twi,,0.9360806345939636,0.959341287612915,0.8796116709709167,0.9438562843034852
ibo,,0.9402037262916565,0.9462164640426636,,0.94321009516716
lug,,,0.9503144025802612,0.8573004603385925,0.9403486230543682
mos,,,0.9457672238349915,0.8441491723060608,0.9348795754568917
fon,,0.9240754246711731,0.9526824355125427,0.8437044024467468,0.9330199945647761
nya,,0.9292760491371155,0.9337145686149597,,0.9314953088760376
bam,,0.9433006644248962,0.9133274555206299,,0.9283140599727631
hau,,0.9018078446388245,0.959261417388916,0.8704224824905396,0.9271320565691534
tsn,,0.922042965888977,0.9318245053291321,,0.9269337356090546
pcm,,0.9307779669761658,,0.8549970388412476,0.9226585818188531
sna,,0.9283089637756348,,0.8702934384346008,0.9220930146319526
kin,,0.9214220643043518,0.9232525825500488,0.8564024567604065,0.9186051611630421
ewe,,,0.9230849146842957,0.865504801273346,0.9169156168188367
wol,,0.9100633859634399,0.9217005968093872,0.8876959085464478,0.9142865527350947
luo,,,0.9162865877151489,0.8731644749641418,0.9116663613489696
zul,,0.9036390781402588,,,0.9036390781402588
bbj,,0.8601436018943787,0.933432936668396,,0.8967882692813873
swa,,0.9228755235671997,0.8691765666007996,0.8766376376152039,0.894928588057464
xho,,0.8967795968055725,,0.8502861857414246,0.8917981599058423
yor,,0.8353767991065979,0.9292235374450684,,0.8823001682758331
