,LOC,ORG,DATE,PER
bam,0.9999693036079407,0.9999678134918213,0.9999590516090393,0.9999501705169678
bbj,0.9999714493751526,0.99994957447052,0.999915361404419,0.9999549984931946
ewe,0.9999712109565735,0.9999600648880005,0.9999203085899353,0.9999504685401917
fon,0.9999697804450989,0.999962329864502,0.9998741149902344,0.999948263168335
hau,0.9999855756759644,0.9999760985374451,0.999973475933075,0.9999571442604065
ibo,0.9999765753746033,0.9999532699584961,0.9999698400497437,0.9999614953994751
kin,0.9999884366989136,0.9999809861183167,0.9999556541442871,0.9999592304229736
lug,0.9999796152114868,0.9999775886535645,0.9999626874923706,0.9999615550041199
luo,0.9999817609786987,0.9999483227729797,0.9999738931655884,0.9999569058418274
mos,0.9999641180038452,0.9999682903289795,0.9999325275421143,0.9999572038650513
nya,0.9999881982803345,0.999973714351654,0.9999470114707947,0.9999666810035706
pcm,0.9999619722366333,0.9999322891235352,0.9999127388000488,0.999951958656311
sna,0.9999784827232361,0.9999866485595703,0.9999548196792603,0.9999569654464722
swa,0.9999770522117615,0.9999547004699707,0.9999551177024841,0.9999627470970154
tsn,0.9999644160270691,0.9999547600746155,0.9999738335609436,0.9999622106552124
twi,0.9999752044677734,0.9999752044677734,0.999942421913147,0.9999631643295288
wol,0.999974250793457,0.9999651908874512,0.9999639987945557,0.9999575614929199
xho,0.9999728798866272,0.999984622001648,0.9999797940254211,0.999954879283905
yor,0.9999463558197021,0.9999531507492065,0.9999234676361084,0.9999309182167053
zul,0.9999772310256958,0.9999884963035583,0.9999765157699585,0.9999638795852661
