,LOC,ORG,DATE,PER
bam,0.9759919047355652,0.9514855742454529,0.9749186038970947,0.9354552626609802
bbj,0.9560503959655762,0.9662689566612244,0.9613025784492493,0.9438541531562805
ewe,0.9479725360870361,0.9709522128105164,0.9548344016075134,0.9459471702575684
fon,0.9709542989730835,0.9681738615036011,0.9433228373527527,0.9309567809104919
hau,0.9764339923858643,0.9772252440452576,0.9810653328895569,0.9513784050941467
ibo,0.981630265712738,0.971430778503418,0.985960841178894,0.9442723393440247
kin,0.9801879525184631,0.9859884977340698,0.9828185439109802,0.9503475427627563
lug,0.9627732634544373,0.9865930676460266,0.9748683571815491,0.9583470225334167
luo,0.9720938801765442,0.9727022647857666,0.9800485968589783,0.9429252743721008
mos,0.9753038883209229,0.9766417741775513,0.9602410793304443,0.9406248331069946
nya,0.9671934843063354,0.9838738441467285,0.9812588691711426,0.9542692303657532
pcm,0.946618378162384,0.9426597356796265,0.9183233380317688,0.9406484365463257
sna,0.9842432141304016,0.9877094626426697,0.982976496219635,0.9436781406402588
swa,0.9540773630142212,0.9642168879508972,0.969089686870575,0.9539613127708435
tsn,0.953948438167572,0.9600533246994019,0.9809403419494629,0.9437263011932373
twi,0.9781225919723511,0.9800778031349182,0.9738234281539917,0.9506897330284119
wol,0.9731330275535583,0.97320955991745,0.9675101637840271,0.9545190334320068
xho,0.9791514873504639,0.982398271560669,0.9881986379623413,0.9432874321937561
yor,0.9583522081375122,0.9718728065490723,0.9652242660522461,0.9520136713981628
zul,0.9676206707954407,0.9893767833709717,0.9819276332855225,0.9540348649024963
