,LOC,ORG,DATE,PER
bam,0.9842870831489563,0.970359742641449,,0.9595233798027039
bbj,0.9615301489830017,0.9715292453765869,,0.9551309943199158
ewe,0.962236762046814,0.9784059524536133,,0.9596127271652222
fon,0.9781674146652222,0.9754810333251953,,0.9498869180679321
hau,0.9823679327964783,0.9856308698654175,,0.9691234827041626
ibo,0.9859008193016052,0.9752766489982605,,0.9623759388923645
kin,0.9824432730674744,0.9886876344680786,,0.9675897359848022
lug,0.9748291373252869,0.9896765947341919,,0.9701976776123047
luo,0.9782574772834778,0.9792563319206238,,0.9608765840530396
mos,0.9792498350143433,0.9811632037162781,,0.9558344483375549
nya,0.9820874333381653,0.987561821937561,,0.9673320055007935
pcm,0.9583274126052856,0.9528296589851379,,0.9569389820098877
sna,0.9882584810256958,0.988645613193512,,0.9621350765228271
swa,0.9697278738021851,0.9714578986167908,,0.9662967324256897
tsn,0.9694883227348328,0.9730987548828125,,0.9603711366653442
twi,0.9848761558532715,0.9857733845710754,,0.9670950174331665
wol,0.9752962589263916,0.9791156053543091,,0.9620046019554138
xho,0.9827099442481995,0.9886454343795776,,0.9520674347877502
yor,0.9614922404289246,0.968564510345459,,0.9568313360214233
zul,0.9767820239067078,0.9900124073028564,,0.9679304957389832
