,LOC,ORG,DATE,PER
bam,0.9998961687088013,0.9999163150787354,0.999911367893219,0.9998816847801208
bbj,0.9999091625213623,0.9998781085014343,0.9997915029525757,0.9998984336853027
ewe,0.9999046921730042,0.9998790621757507,0.9998241066932678,0.9998695254325867
fon,0.9998757243156433,0.9999067783355713,0.9996198415756226,0.9998571872711182
hau,0.999958872795105,0.9999400973320007,0.9999380707740784,0.9999068975448608
ibo,0.9999336004257202,0.9998876452445984,0.99992835521698,0.9999203085899353
kin,0.9999638795852661,0.9999512434005737,0.9998762607574463,0.9999021291732788
lug,0.999948263168335,0.9999569058418274,0.9999172687530518,0.999926745891571
luo,0.9999522566795349,0.9998711943626404,0.9999451637268066,0.999888002872467
mos,0.9998832941055298,0.9999191761016846,0.9998016953468323,0.999889612197876
nya,0.9999661445617676,0.999948263168335,0.9998639822006226,0.9999313354492188
pcm,0.9998664855957031,0.999835193157196,0.9998154640197754,0.9998739361763
sna,0.9999607801437378,0.9999743700027466,0.9998793005943298,0.9998974800109863
swa,0.9999401569366455,0.9999063014984131,0.9998884797096252,0.9999092817306519
tsn,0.9998774528503418,0.9999010562896729,0.999946653842926,0.9998958706855774
twi,0.9999117255210876,0.9999393820762634,0.9998311400413513,0.9999210238456726
wol,0.9999151825904846,0.9999221563339233,0.9999201893806458,0.9999019503593445
xho,0.9999510645866394,0.9999648332595825,0.9999508261680603,0.9998805522918701
yor,0.9998311996459961,0.9998522400856018,0.9997982978820801,0.9998157620429993
zul,0.9999269247055054,0.9999753832817078,0.9999390840530396,0.9999083280563354
