,LOC,DATE,PER,ORG,Mean
lug,,,0.9834133386611938,0.9762052297592163,0.9798092842102051
ewe,,,0.9790431261062622,0.9781268239021301,0.9785849750041962
twi,0.9696356654167175,,0.9819737672805786,0.9815309643745422,0.9777134656906128
nya,0.9692878723144531,,0.9864363074302673,0.9739159941673279,0.9765467246373495
kin,0.9751490354537964,,0.9802345633506775,0.9736559391021729,0.976346512635549
sna,0.9690240621566772,,0.9770118594169617,0.9720941781997681,0.9727100332578024
tsn,0.9699545502662659,,,0.9753786325454712,0.9726665914058685
luo,,,0.9821778535842896,0.9617303609848022,0.9719541072845459
pcm,0.9744236469268799,,0.98334139585495,0.956191897392273,0.9713189800580343
wol,0.9654915928840637,,0.97673100233078,0.9708901047706604,0.9710375666618347
swa,0.9711578488349915,,0.9809715747833252,0.960780143737793,0.9709698557853699
ibo,0.9624581933021545,,,0.9765443801879883,0.9695012867450714
fon,0.9558379650115967,,0.9777739644050598,0.9705758690834045,0.9680625995000204
mos,0.9492029547691345,,0.9786657094955444,0.9699392914772034,0.9659359852472941
hau,0.9559232592582703,,0.9741283059120178,0.9629034399986267,0.9643183350563049
zul,0.9479565024375916,,0.9696639180183411,,0.9588102102279663
xho,0.9574053287506104,,0.9566123485565186,,0.9570088386535645
bbj,0.928663432598114,,0.9756007194519043,0.966053307056427,0.9567724863688151
yor,0.9417871832847595,,,0.9675337076187134,0.9546604454517365
bam,0.9677400588989258,,,0.9366808533668518,0.9522104561328888
