,PER,ORG,DATE,LOC,Mean
kin,0.9999935626983643,0.9999960064888,0.9999976754188538,0.9999979138374329,0.9999971041431674
lug,0.9999929070472717,0.9999967813491821,0.9999966025352478,0.999996542930603,0.999996545252862
xho,0.9999906420707703,0.9999961853027344,0.9999964833259583,0.9999952912330627,0.9999958478011094
zul,0.9999942183494568,0.9999952912330627,0.999995231628418,0.9999970197677612,0.9999958052263631
nya,0.999993622303009,0.9999909996986389,0.9999950528144836,0.9999980330467224,0.9999946673195084
sna,0.9999894499778748,0.999996542930603,0.9999958276748657,0.9999918341636658,0.9999945976517417
tsn,0.9999929666519165,0.9999876022338867,0.9999951720237732,0.999997079372406,0.9999932762864349
wol,0.9999896287918091,0.9999865889549255,0.9999945759773254,0.9999970197677612,0.9999926477283626
twi,0.9999892115592957,0.9999908208847046,0.9999926686286926,0.9999942779541016,0.9999925014260528
ibo,0.9999909400939941,0.9999865293502808,0.9999953508377075,0.9999954700469971,0.9999924108579561
mos,0.9999914765357971,0.9999934434890747,0.9999892115592957,0.9999944567680359,0.9999923473828799
luo,0.9999913573265076,0.9999846816062927,0.9999954700469971,0.999996542930603,0.9999922088214329
hau,0.9999947547912598,0.9999910593032837,0.9999898076057434,0.9999952912330627,0.9999921228978541
bbj,0.999991774559021,0.999992311000824,0.9999890923500061,0.9999911189079285,0.9999908650076235
bam,0.9999892115592957,0.9999884366989136,0.9999900460243225,0.999992311000824,0.9999902372236376
yor,0.9999925494194031,0.999987781047821,0.9999895095825195,0.9999927282333374,0.9999900723432565
ewe,0.9999877214431763,0.9999901652336121,0.9999851584434509,0.9999949336051941,0.9999900243499062
fon,0.9999859929084778,0.99998939037323,0.9999825954437256,0.9999921321868896,0.9999879861806894
swa,0.9999898076057434,0.9999716877937317,0.9999786019325256,0.9999956488609314,0.9999821828557299
pcm,0.9999896287918091,0.9999744296073914,0.9999555349349976,0.9999920129776001,0.9999743986439396
