,PER,LOC,ORG,DATE,Mean
sna,0.9999984502792358,0.9999973177909851,0.999997079372406,0.999997079372406,0.9999974817037582
ibo,0.9999987483024597,0.9999974966049194,0.9999966621398926,0.9999967813491821,0.9999974220991135
lug,0.9999995231628418,0.9999945759773254,0.9999978542327881,0.9999970197677612,0.9999972432851791
zul,0.9999989867210388,0.999995768070221,0.9999971985816956,0.9999964833259583,0.9999971091747284
xho,0.9999986886978149,0.9999962449073792,0.9999968409538269,0.9999963641166687,0.9999970346689224
kin,0.9999982714653015,0.9999963641166687,0.9999964237213135,0.9999962449073792,0.9999968260526657
wol,0.9999982118606567,0.9999958872795105,0.9999942183494568,0.9999971389770508,0.9999963641166687
twi,0.9999972581863403,0.9999951124191284,0.9999970197677612,0.999995768070221,0.9999962896108627
nya,0.9999984502792358,0.9999943971633911,0.9999958872795105,0.9999955296516418,0.9999960660934448
yor,0.9999967217445374,0.9999957084655762,0.999996542930603,0.9999945163726807,0.9999958723783493
bam,0.9999972581863403,0.9999951124191284,0.9999950528144836,0.999994158744812,0.9999953955411911
luo,0.9999975562095642,0.9999950528144836,0.9999930262565613,0.9999953508377075,0.9999952465295792
mos,0.9999966025352478,0.9999953508377075,0.9999964237213135,0.9999924302101135,0.9999952018260956
ewe,0.9999939203262329,0.9999948740005493,0.9999954104423523,0.9999923706054688,0.9999941438436508
fon,0.9999953508377075,0.9999939799308777,0.9999940395355225,0.9999907612800598,0.9999935328960419
bbj,0.999995768070221,0.9999920725822449,0.9999938607215881,0.9999908208847046,0.9999931305646896
tsn,0.9999959468841553,0.9999915957450867,0.9999908804893494,0.9999933838844299,0.9999929517507553
hau,0.9999963641166687,0.9999894499778748,0.9999906420707703,0.9999889135360718,0.9999913424253464
swa,0.9999939799308777,0.999983549118042,0.9999855756759644,0.9999809861183167,0.9999860227108002
pcm,0.9999914765357971,0.9999856948852539,0.9999839067459106,0.9999732375144958,0.9999835789203644
