,LOC,DATE,PER,ORG,Mean
twi,0.9999969601631165,0.9999948740005493,0.9999979734420776,0.9999948740005493,0.9999961704015732
zul,0.9999969601631165,0.9999921321868896,0.9999982714653015,0.9999939203262329,0.9999953210353851
ibo,0.999989926815033,0.9999967217445374,0.9999985098838806,0.9999931454658508,0.9999945759773254
yor,0.9999913573265076,0.9999963045120239,0.9999971985816956,0.9999932646751404,0.9999945312738419
lug,0.9999911189079285,0.999997079372406,0.9999980330467224,0.9999908208847046,0.9999942630529404
kin,0.9999949336051941,0.9999934434890747,0.9999957084655762,0.9999913573265076,0.9999938607215881
sna,0.9999926090240479,0.9999913573265076,0.9999973177909851,0.9999930262565613,0.9999935775995255
mos,0.9999956488609314,0.9999917149543762,0.9999964237213135,0.9999904632568359,0.9999935626983643
bam,0.9999954104423523,0.9999929666519165,0.9999980330467224,0.9999864101409912,0.9999932050704956
xho,0.9999967813491821,0.9999852180480957,0.9999943971633911,0.999993622303009,0.9999925047159195
wol,0.9999979734420776,0.9999954700469971,0.9999970197677612,0.9999783039093018,0.9999921917915344
fon,0.9999942779541016,0.9999876618385315,0.9999960660934448,0.9999895095825195,0.9999918788671494
bbj,0.9999883770942688,0.9999911785125732,0.9999944567680359,0.9999922513961792,0.9999915659427643
luo,0.9999933838844299,0.9999950528144836,0.9999957084655762,0.999979555606842,0.999990925192833
nya,0.9999953508377075,0.9999857544898987,0.9999980330467224,0.9999804496765137,0.9999898970127106
hau,0.9999924898147583,0.9999818801879883,0.9999968409538269,0.999986469745636,0.9999894201755524
tsn,0.9999908804893494,0.9999918341636658,0.9999973177909851,0.9999769926071167,0.9999892562627792
ewe,0.9999951124191284,0.9999794363975525,0.999994158744812,0.9999869465827942,0.9999889135360718
swa,0.9999901056289673,0.9999532699584961,0.9999963045120239,0.9999577403068542,0.9999743551015854
pcm,0.99998539686203,0.9999271631240845,0.9999949336051941,0.9999606609344482,0.9999670386314392
