,LOC,PER,ORG,DATE,Mean
kin,0.9885928630828857,0.9509407877922058,0.9901881217956543,,0.9884893274866045
sna,0.9893037676811218,0.9508692026138306,0.9891167283058167,,0.988311629742384
nya,0.9862048625946045,0.9580163359642029,0.9901108145713806,,0.9874513971153647
lug,0.9781585931777954,0.9635665416717529,0.9937498569488525,,0.985429513733834
twi,0.9843044877052307,0.950579822063446,0.9880814552307129,,0.9853582882788032
xho,0.9843090772628784,0.9428060054779053,0.9883280396461487,,0.9852987329941243
hau,0.9813655018806458,0.954834520816803,0.9863458275794983,,0.9831754816696048
zul,0.9768184423446655,0.9551622271537781,0.9897732138633728,,0.9826364468317479
luo,0.9831662774085999,0.9493040442466736,0.9830586910247803,,0.9823200989048928
tsn,0.981023371219635,0.9545099139213562,0.984287440776825,,0.9819957460276783
ibo,0.9851629137992859,0.9547948837280273,0.9787459373474121,,0.9813178738113493
mos,0.9780157804489136,0.9477185010910034,0.9825091361999512,,0.9794997093267739
wol,0.9767513871192932,0.9484736919403076,0.9799428582191467,,0.9776469641365111
ewe,0.9721751809120178,0.9477810859680176,0.9801903963088989,,0.9755171237047762
bam,0.980495274066925,0.947269856929779,0.9634799957275391,,0.9714083119761199
fon,0.9751242399215698,0.9406179189682007,0.9679675102233887,,0.9708210011012852
swa,0.9699131846427917,0.9553977251052856,0.9667987823486328,,0.9680522743146867
bbj,0.9582847356796265,0.9402831792831421,0.9669873714447021,,0.9621121580712497
yor,0.9595671892166138,0.9410642981529236,0.9646167755126953,,0.9615991460159421
pcm,0.9574747681617737,0.9396885633468628,0.9601923823356628,,0.9583848640322685
