layer,model,rank_type,language,cosine,config
1,mbert,top5,lug,0.8422091781581117,use0_use1_con4_max250_bat32
1,mbert,top5,twi,0.7983526328866678,use0_use1_con4_max250_bat32
1,mbert,top5,sna,0.7944841722529934,use0_use1_con4_max250_bat32
1,mbert,top5,ibo,0.7747563560263957,use0_use1_con4_max250_bat32
1,mbert,top5,nya,0.7664679024776663,use0_use1_con4_max250_bat32
1,mbert,worst5,bbj,0.5930155264357495,use0_use1_con4_max250_bat32
1,mbert,worst5,yor,0.6241213242371233,use0_use1_con4_max250_bat32
1,mbert,worst5,pcm,0.6391770749416671,use0_use1_con4_max250_bat32
1,mbert,worst5,ewe,0.6774092269237185,use0_use1_con4_max250_bat32
1,mbert,worst5,fon,0.687921167598193,use0_use1_con4_max250_bat32
2,mbert,top5,lug,0.8591753781541868,use0_use1_con4_max250_bat32
2,mbert,top5,sna,0.8161486211707406,use0_use1_con4_max250_bat32
2,mbert,top5,twi,0.8119797743225087,use0_use1_con4_max250_bat32
2,mbert,top5,ibo,0.8005528131625904,use0_use1_con4_max250_bat32
2,mbert,top5,nya,0.7857041238569624,use0_use1_con4_max250_bat32
2,mbert,worst5,bbj,0.6148413899032135,use0_use1_con4_max250_bat32
2,mbert,worst5,pcm,0.6586650962801421,use0_use1_con4_max250_bat32
2,mbert,worst5,yor,0.6645742057084592,use0_use1_con4_max250_bat32
2,mbert,worst5,ewe,0.695292996020991,use0_use1_con4_max250_bat32
2,mbert,worst5,mos,0.7129563062071442,use0_use1_con4_max250_bat32
3,mbert,top5,lug,0.9106414586075301,use0_use1_con4_max250_bat32
3,mbert,top5,twi,0.8865701204770855,use0_use1_con4_max250_bat32
3,mbert,top5,sna,0.8825641837400922,use0_use1_con4_max250_bat32
3,mbert,top5,ibo,0.8824097589305117,use0_use1_con4_max250_bat32
3,mbert,top5,nya,0.8710624501630466,use0_use1_con4_max250_bat32
3,mbert,worst5,bbj,0.7505596941291124,use0_use1_con4_max250_bat32
3,mbert,worst5,pcm,0.7718896762287347,use0_use1_con4_max250_bat32
3,mbert,worst5,yor,0.7932674148674491,use0_use1_con4_max250_bat32
3,mbert,worst5,ewe,0.8033661911808635,use0_use1_con4_max250_bat32
3,mbert,worst5,mos,0.8263152746016582,use0_use1_con4_max250_bat32
4,mbert,top5,twi,0.9097128297747078,use0_use1_con4_max250_bat32
4,mbert,top5,sna,0.9093579966309179,use0_use1_con4_max250_bat32
4,mbert,top5,lug,0.9088268513316451,use0_use1_con4_max250_bat32
4,mbert,top5,ibo,0.9076463132923923,use0_use1_con4_max250_bat32
4,mbert,top5,luo,0.892531247269597,use0_use1_con4_max250_bat32
4,mbert,worst5,pcm,0.8004682788195053,use0_use1_con4_max250_bat32
4,mbert,worst5,bbj,0.802848402967539,use0_use1_con4_max250_bat32
4,mbert,worst5,yor,0.8371340426929506,use0_use1_con4_max250_bat32
4,mbert,worst5,ewe,0.8409615258087999,use0_use1_con4_max250_bat32
4,mbert,worst5,swa,0.8622248341369827,use0_use1_con4_max250_bat32
5,mbert,top5,twi,0.9364276570082186,use0_use1_con4_max250_bat32
5,mbert,top5,sna,0.9349131080782802,use0_use1_con4_max250_bat32
5,mbert,top5,lug,0.9341514011334298,use0_use1_con4_max250_bat32
5,mbert,top5,ibo,0.9340420738704522,use0_use1_con4_max250_bat32
5,mbert,top5,luo,0.9260934103144429,use0_use1_con4_max250_bat32
5,mbert,worst5,pcm,0.8564456049454428,use0_use1_con4_max250_bat32
5,mbert,worst5,bbj,0.8603034673037481,use0_use1_con4_max250_bat32
5,mbert,worst5,yor,0.883046690353584,use0_use1_con4_max250_bat32
5,mbert,worst5,ewe,0.8845396087327411,use0_use1_con4_max250_bat32
5,mbert,worst5,swa,0.8957576251507552,use0_use1_con4_max250_bat32
