,ORG,LOC,DATE,PER,Mean
twi,0.9800798296928406,0.9619579911231995,0.9545913338661194,0.971859335899353,0.9671221226453781
tsn,0.9642845988273621,0.951637327671051,0.9644653797149658,0.971120297908783,0.9628769010305405
lug,0.9524768590927124,0.9639984965324402,0.9786478281021118,0.9535285234451294,0.9621629267930984
zul,0.9656841158866882,0.9453127384185791,0.9568906426429749,0.9618104696273804,0.9574244916439056
ibo,0.9731146097183228,0.9172271490097046,0.9732756614685059,0.9658063650131226,0.9573559463024139
sna,0.9599345922470093,0.9423774480819702,0.9600591063499451,0.963141679763794,0.9563782066106796
nya,0.9750068187713623,0.9279323220252991,0.9456266760826111,0.9703664779663086,0.9547330737113953
mos,0.9706390500068665,0.9256358742713928,0.9536511898040771,0.9657289385795593,0.9539137631654739
wol,0.9600032567977905,0.9224084615707397,0.9676544666290283,0.9648104310035706,0.9537191540002823
kin,0.9467219114303589,0.9432005882263184,0.9581137895584106,0.9639676809310913,0.9530009925365448
fon,0.9695972204208374,0.9290629029273987,0.9475283026695251,0.9618214964866638,0.9520024806261063
luo,0.9363483786582947,0.9533177614212036,0.9617938995361328,0.9551671743392944,0.9516568034887314
ewe,0.9705142378807068,0.9491105675697327,0.930260419845581,0.9524773359298706,0.9505906403064728
xho,0.9589818120002747,0.9307398200035095,0.9501889944076538,0.9489931464195251,0.9472259432077408
bam,0.9356294870376587,0.9365508556365967,0.9553585648536682,0.9498382806777954,0.9443442970514297
bbj,0.9647229313850403,0.8960887789726257,0.947530210018158,0.9661577343940735,0.9436249136924744
yor,0.9487890601158142,0.8845823407173157,0.9596499800682068,0.9474148154258728,0.9351090490818024
swa,0.9241052865982056,0.9426329731941223,0.8970880508422852,0.959889829158783,0.930929034948349
pcm,0.9262080788612366,0.942198634147644,0.8835462331771851,0.9701517820358276,0.9305261820554733
hau,0.95638507604599,0.9030711054801941,0.9074887633323669,0.9522599577903748,0.9298012256622314
