,ORG,DATE,PER,LOC
bam,0.9999745488166809,0.9999808669090271,0.9999648332595825,0.9999716281890869
bbj,0.999990701675415,0.9999868869781494,0.9999735951423645,0.9999849796295166
ewe,0.9999896883964539,0.9999852776527405,0.9999555349349976,0.9999864101409912
fon,0.9999861121177673,0.9999688863754272,0.9999616146087646,0.9999766945838928
hau,0.999988317489624,0.9999760389328003,0.9999839067459106,0.9999886155128479
ibo,0.9999846816062927,0.9999802708625793,0.9999693632125854,0.999980092048645
kin,0.9999976754188538,0.999997079372406,0.9999798536300659,0.9999958276748657
lug,0.9999967217445374,0.9999967217445374,0.9999828934669495,0.9999969601631165
luo,0.9999940395355225,0.9999935626983643,0.9999803304672241,0.9999939799308777
mos,0.9999918341636658,0.9999779462814331,0.9999654293060303,0.9999851584434509
nya,0.9999974370002747,0.9999962449073792,0.9999829530715942,0.9999940395355225
pcm,0.9999834895133972,0.9999849796295166,0.9999832510948181,0.9999927282333374
sna,0.9999979138374329,0.9999948143959045,0.9999719262123108,0.9999933838844299
swa,0.9999864101409912,0.9999839663505554,0.9999839067459106,0.9999917149543762
tsn,0.9999949932098389,0.9999967813491821,0.9999813437461853,0.9999957084655762
twi,0.9999925494194031,0.9999843239784241,0.9999697208404541,0.9999883770942688
wol,0.9999920725822449,0.9999923706054688,0.9999692440032959,0.9999833703041077
xho,0.9999964833259583,0.9999952912330627,0.9999781847000122,0.9999914765357971
yor,0.9999905824661255,0.9999774098396301,0.9999735951423645,0.9999844431877136
zul,0.9999962449073792,0.9999886751174927,0.9999815821647644,0.9999920725822449
