,LOC,ORG,PER,DATE
bam,0.9566925764083862,0.8979505896568298,0.9065558314323425,0.9478712677955627
bbj,0.8882752656936646,0.9525624513626099,0.9094639420509338,0.8904103636741638
ewe,0.9392122626304626,0.9586724042892456,0.8912134766578674,0.8490224480628967
fon,0.9287045001983643,0.9586756825447083,0.895217776298523,0.9169624447822571
hau,0.9291123151779175,0.9634127616882324,0.9056305289268494,0.9654906392097473
ibo,0.9469513893127441,0.969255805015564,0.9113764762878418,0.9772992730140686
kin,0.9589496850967407,0.9723277688026428,0.9168732166290283,0.9597703218460083
lug,0.9323210120201111,0.953183114528656,0.9074157476425171,0.9237543344497681
luo,0.9543779492378235,0.9711408019065857,0.9124619364738464,0.964743971824646
mos,0.9361671209335327,0.9662331342697144,0.8856897354125977,0.8852609395980835
nya,0.9319596886634827,0.9626431465148926,0.9217838048934937,0.9524391889572144
pcm,0.9505469799041748,0.933038055896759,0.9098493456840515,0.8436490297317505
sna,0.9373928904533386,0.9635041952133179,0.910858154296875,0.9801863431930542
swa,0.9471162557601929,0.9538126587867737,0.9076248407363892,0.9277064800262451
tsn,0.9432080984115601,0.9517626762390137,0.9139368534088135,0.9686741232872009
twi,0.9487872123718262,0.9808294773101807,0.920867919921875,0.9518768787384033
wol,0.9307454824447632,0.9555615186691284,0.9214127659797668,0.9449653029441833
xho,0.9139676094055176,0.9487132430076599,0.9142499566078186,0.9813645482063293
yor,0.8949252367019653,0.9548082947731018,0.8715771436691284,0.9064289927482605
zul,0.9491217732429504,0.9613723754882812,0.9151029586791992,0.9718985557556152
