layer,model,rank_type,language,pearson
2,xlmr,top5,nya,0.9999973236207952
2,xlmr,top5,kin,0.999997227985072
2,xlmr,top5,tsn,0.9999959688183869
2,xlmr,top5,lug,0.9999958172752814
2,xlmr,top5,luo,0.9999956775012735
2,xlmr,worst5,fon,0.9999839683814125
2,xlmr,worst5,bam,0.9999846109079578
2,xlmr,worst5,hau,0.9999877656186714
2,xlmr,worst5,yor,0.9999892528462462
2,xlmr,worst5,pcm,0.9999901818658969
3,xlmr,top5,lug,0.9999976973469413
3,xlmr,top5,sna,0.9999976174935966
3,xlmr,top5,xho,0.9999969936449846
3,xlmr,top5,nya,0.9999967686487696
3,xlmr,top5,kin,0.9999967344372342
3,xlmr,worst5,pcm,0.9999814674626555
3,xlmr,worst5,swa,0.9999894402966506
3,xlmr,worst5,fon,0.9999896738255305
3,xlmr,worst5,ibo,0.9999917767025346
3,xlmr,worst5,bbj,0.9999921895459045
10,xlmr,top5,ewe,0.9999974181275683
10,xlmr,top5,twi,0.9999973814420743
10,xlmr,top5,ibo,0.999996996426848
10,xlmr,top5,yor,0.9999968623266556
10,xlmr,top5,xho,0.9999966587374105
10,xlmr,worst5,pcm,0.9999812251868189
10,xlmr,worst5,tsn,0.9999899346813855
10,xlmr,worst5,wol,0.9999926174633895
10,xlmr,worst5,bam,0.9999927216371031
10,xlmr,worst5,bbj,0.9999928622335925
12,xlmr,top5,hau,0.9978994595382336
12,xlmr,top5,ewe,0.9977253564210256
12,xlmr,top5,bam,0.9972059518184385
12,xlmr,top5,pcm,0.9965926485206837
12,xlmr,top5,swa,0.9965162353088889
12,xlmr,worst5,fon,0.9933223306419631
12,xlmr,worst5,wol,0.9943927739272465
12,xlmr,worst5,zul,0.9948058601801029
12,xlmr,worst5,kin,0.9949392248405986
12,xlmr,worst5,nya,0.9953898885402406
