,LOC,ORG,DATE,PER,Mean
sna,0.9983614683151245,0.9981494545936584,0.9983730316162109,0.9980106353759766,0.9982236474752426
xho,0.9984384775161743,0.9978410601615906,0.9979848861694336,0.9977304339408875,0.9979987144470215
ibo,0.9975485801696777,0.9973291754722595,0.9987515807151794,0.9982634782791138,0.9979732036590576
yor,0.9978946447372437,0.9971689581871033,0.9985083341598511,0.9982602596282959,0.9979580491781235
zul,0.99727463722229,0.9981983304023743,0.9979044198989868,0.9981135129928589,0.9978727251291275
nya,0.9977105855941772,0.9964954853057861,0.9983070492744446,0.9986039400100708,0.9977792650461197
bbj,0.9979671239852905,0.9984955191612244,0.99758380651474,0.9967186450958252,0.99769127368927
lug,0.9943639636039734,0.9982877969741821,0.998215913772583,0.9996274709701538,0.9976237863302231
wol,0.9978023171424866,0.9947653412818909,0.999116837978363,0.9985843300819397,0.99756720662117
kin,0.9977385997772217,0.9969415664672852,0.9980325102806091,0.9966154098510742,0.9973320215940475
mos,0.9972018599510193,0.9966525435447693,0.9972842931747437,0.9980976581573486,0.9973090887069702
twi,0.9951856732368469,0.9984609484672546,0.9975296258926392,0.997859537601471,0.9972589462995529
bam,0.997505247592926,0.9945588111877441,0.9975950121879578,0.9977403879165649,0.9968498647212982
tsn,0.9960435628890991,0.9939834475517273,0.9974294900894165,0.9988512396812439,0.9965769350528717
luo,0.9950388073921204,0.993874192237854,0.9983862638473511,0.9986697435379028,0.9964922517538071
ewe,0.9981487393379211,0.9972659349441528,0.9951406717300415,0.995202362537384,0.9964394271373749
fon,0.9958425164222717,0.9967120885848999,0.9967290759086609,0.9953129887580872,0.9961491674184799
hau,0.9904097318649292,0.9932848215103149,0.9923617243766785,0.9969012141227722,0.9932393729686737
pcm,0.9951558113098145,0.9858923554420471,0.9812636971473694,0.995628297328949,0.989485040307045
swa,0.9863890409469604,0.9856051802635193,0.9817496538162231,0.9947975277900696,0.9871353507041931
