,LOC,ORG,DATE,PER,Mean
nya,0.9999887347221375,0.9999892115592957,0.9999878406524658,0.9999915957450867,0.9999893456697464
twi,0.9999874234199524,0.9999918937683105,0.9999857544898987,0.9999902844429016,0.9999888390302658
ibo,0.9999895691871643,0.9999814629554749,0.9999934434890747,0.9999908208847046,0.9999888241291046
tsn,0.9999828934669495,0.9999905824661255,0.9999879598617554,0.9999926686286926,0.9999885261058807
lug,0.9999875426292419,0.9999891519546509,0.9999878406524658,0.999988853931427,0.9999883472919464
sna,0.9999879002571106,0.9999900460243225,0.9999850392341614,0.9999854564666748,0.9999871104955673
ewe,0.9999842643737793,0.9999880790710449,0.9999826550483704,0.999989926815033,0.9999862313270569
luo,0.9999880790710449,0.9999800324440002,0.9999866485595703,0.9999845623970032,0.9999848306179047
bam,0.9999847412109375,0.9999796152114868,0.9999871850013733,0.9999864101409912,0.9999844878911972
kin,0.9999865889549255,0.9999856948852539,0.9999847412109375,0.9999778866767883,0.9999837279319763
zul,0.9999796152114868,0.9999855756759644,0.9999812245368958,0.9999837875366211,0.999982550740242
xho,0.9999814629554749,0.99998539686203,0.9999832510948181,0.9999751448631287,0.9999813139438629
yor,0.9999748468399048,0.9999823570251465,0.9999821782112122,0.9999827742576599,0.9999805390834808
hau,0.9999807476997375,0.9999780058860779,0.9999749064445496,0.9999866485595703,0.9999800771474838
wol,0.9999768733978271,0.9999805092811584,0.999971330165863,0.9999836087226868,0.9999780803918839
mos,0.9999791383743286,0.999981701374054,0.9999628663063049,0.9999883770942688,0.9999780207872391
fon,0.9999791383743286,0.9999828338623047,0.999970555305481,0.9999788999557495,0.9999778568744659
bbj,0.9999718070030212,0.9999792575836182,0.9999756217002869,0.9999809861183167,0.9999769181013107
swa,0.9999778270721436,0.9999721646308899,0.9999647736549377,0.9999836683273315,0.9999746084213257
pcm,0.9999716281890869,0.9999679327011108,0.9999423623085022,0.9999814629554749,0.9999658465385437
